SampleID	JobID	WallTime	MemUsed	State	Log
BMT140D13	11098997	00:11:23	27.51 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140D13.11098997.log
BMT140D14	11099001	00:42:56	82.51 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140D14.11099001.log
BMT140D62	11099005	00:31:08	46.98 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140D62.11099005.log
BMT140D75	11099009	00:47:59	81.31 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140D75.11099009.log
BMT140D87	11122500	00:46:48	87.25 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140D87.11122500.log
BMT140pre	11099013	00:51:06	57.72 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT140pre.11099013.log
BMT141D14	11122504	00:39:26	53.26 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT141D14.11122504.log
BMT141D163	11122508	00:39:38	81.69 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT141D163.11122508.log
BMT141pre	11099017	00:24:57	57.52 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT141pre.11099017.log
BMT142D1	11122512	00:22:25	54.61 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT142D1.11122512.log
BMT142D8	11099021	00:22:36	49.24 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT142D8.11099021.log
BMT142pre	11099025	00:35:15	65.87 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT142pre.11099025.log
BMT144D207	11122516	00:20:55	51.42 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT144D207.11122516.log
BMT144PRE	11122520	00:49:32	109.84 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT144PRE.11122520.log
BMT146D142	11122524	00:44:36	97.55 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D142.11122524.log
BMT146D2	11099029	00:21:20	30.77 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D2.11099029.log
BMT146D42	11099033	00:22:27	39.01 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D42.11099033.log
BMT146D52	11122440	00:09:34	15.32 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D52.11122440.log
BMT146D57	11122528	00:27:44	58.09 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D57.11122528.log
BMT146D69	11122532	00:41:37	82.52 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146D69.11122532.log
BMT146pre	11122444	00:21:39	38.22 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT146pre.11122444.log
BMT148D67	11122536	00:36:55	63.44 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT148D67.11122536.log
BMT148PRE	11122540	00:58:38	128.03 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT148PRE.11122540.log
BMT149D12	11122448	00:22:29	38.46 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT149D12.11122448.log
BMT149D17	11122452	00:21:41	37.99 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT149D17.11122452.log
BMT149D24	11122456	00:26:58	39.79 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT149D24.11122456.log
BMT149D28	11122544	00:38:25	75.17 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT149D28.11122544.log
BMT149pre	11122460	00:29:48	31.71 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT149pre.11122460.log
BMT151D1	11122464	00:22:22	34.39 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT151D1.11122464.log
BMT151D114	11122548	00:34:35	77.77 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT151D114.11122548.log
BMT151D15	11122552	00:21:06	39.66 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT151D15.11122552.log
BMT151D43	11122556	00:26:44	55.31 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT151D43.11122556.log
BMT151pre	11122468	00:16:56	39.22 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT151pre.11122468.log
BMT152PRE	11122472	00:18:25	22.18 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT152PRE.11122472.log
BMT153D1	11122568	00:33:57	84.62 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153D1.11122568.log
BMT153D142	11122560	00:34:45	99.42 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153D142.11122560.log
BMT153D183	11122564	00:25:36	73.13 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153D183.11122564.log
BMT153D73	11122572	00:33:43	65.78 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153D73.11122572.log
BMT153D99	11122576	00:25:15	72.97 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153D99.11122576.log
BMT153pre	11122476	00:45:14	82.90 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT153pre.11122476.log
BMT164D183	11122580	00:42:02	62.35 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT164D183.11122580.log
BMT164D26	11122584	00:38:56	106.80 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT164D26.11122584.log
BMT164D7	11122588	00:30:27	60.15 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT164D7.11122588.log
BMT164D9	11122592	00:33:45	74.94 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT164D9.11122592.log
BMT165D1	11122596	00:33:53	67.76 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT165D1.11122596.log
BMT165D22	11122600	00:25:25	72.89 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT165D22.11122600.log
BMT165D29	11122604	00:30:51	85.04 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT165D29.11122604.log
BMT165D8	11122608	00:31:36	59.15 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT165D8.11122608.log
BMT165PRE	11122612	00:32:22	75.03 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT165PRE.11122612.log
BMT166D5	11122616	01:09:30	76.48 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT166D5.11122616.log
BMT166PRE	11122620	00:39:13	112.07 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT166PRE.11122620.log
BMT168D11	11122624	00:20:23	52.22 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT168D11.11122624.log
BMT168D18	11122628	00:25:23	41.94 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT168D18.11122628.log
BMT168PRE	11122632	00:32:25	60.22 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT168PRE.11122632.log
BMT169D7	11122636	00:27:52	57.87 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT169D7.11122636.log
BMT169PRE	11122640	00:27:09	56.47 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT169PRE.11122640.log
BMT170D135	11122644	00:40:24	121.58 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT170D135.11122644.log
BMT170D2	11122652	00:22:37	63.23 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT170D2.11122652.log
BMT170D27	11122648	00:16:53	48.16 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT170D27.11122648.log
BMT170D55	11122656	00:26:02	61.70 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT170D55.11122656.log
BMT170PRE	11122660	00:29:03	54.74 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT170PRE.11122660.log
BMT171D0	11122664	00:29:59	55.16 GB	COMPLETED	UNC_short/0.4_host_decontamination/logs/BMT171D0.11122664.log
