SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20622D28	10744624	00:25:49	65.11 GB	1	32	02:15:51	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D28.10744624.log
D20622D28	11145023	00:03:34	8.68 GB	1	32	00:06:58	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D28.11145023.log
D20622D32	10744628	00:23:23	56.50 GB	1	32	02:02:04	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D32.10744628.log
D20622D32	11145024	00:03:07	8.66 GB	1	32	00:06:00	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D32.11145024.log
D20622D64	10744634	01:53:19	135.99 GB	1	32	09:48:23	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D64.10744634.log
D20622D64	11145025	00:12:05	15.73 GB	1	32	00:23:43	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D64.11145025.log
D20622D7	10744638	00:30:45	60.01 GB	1	32	02:57:37	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D7.10744638.log
D20622D7	11145026	00:03:00	8.28 GB	1	32	00:05:52	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D7.11145026.log
D20622D90	10744642	00:30:24	70.03 GB	1	32	02:41:38	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D90.10744642.log
D20622D90	11145027	00:03:44	9.45 GB	1	32	00:07:15	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622D90.11145027.log
D20622PRE	10744646	00:29:04	59.33 GB	1	32	02:25:29	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622PRE.10744646.log
D20622PRE	11145028	00:02:50	8.38 GB	1	32	00:05:32	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20622PRE.11145028.log
D20653D103	10744674	00:25:09	60.09 GB	1	32	02:04:45	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D103.10744674.log
D20653D103	11145029	00:03:13	8.83 GB	1	32	00:06:17	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D103.11145029.log
D20653D12	11080893	00:23:20	46.01 GB	1	32	02:44:20	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D12.11080893.log
D20653D12	11145116	00:01:06	6.82 GB	1	32	00:02:08	COMPLETED	Duke_short/0.4_host_decontamination/logs/D20653D12.11145116.log
