SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20236D14	10679197	00:15:26	30.61 GB	1	32	00:31:26	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D14.10679197.log
D20236D169	10679204	00:04:37	10.79 GB	1	32	00:08:48	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D169.10679204.log
D20236D27	10679211	00:17:54	33.27 GB	1	32	00:36:03	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D27.10679211.log
D20236D34	10679218	00:20:07	35.29 GB	1	32	00:40:18	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D34.10679218.log
D20236D43	10679225	00:18:32	27.93 GB	1	32	00:37:45	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D43.10679225.log
D20236D56	10679232	00:24:37	33.51 GB	1	32	00:50:16	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D56.10679232.log
D20236D68	10679239	00:17:35	29.17 GB	1	32	00:35:47	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D68.10679239.log
D20236D8	10679246	00:27:05	25.06 GB	1	32	00:56:01	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D8.10679246.log
D20236D99	10679253	00:16:08	21.80 GB	1	32	00:33:09	COMPLETED	Duke_short/0.2_deduplication/logs/D20236D99.10679253.log
D20236PRE	10679260	00:24:38	20.66 GB	1	32	00:50:02	COMPLETED	Duke_short/0.2_deduplication/logs/D20236PRE.10679260.log
D20248D1	10679267	00:17:58	32.34 GB	1	32	00:36:18	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D1.10679267.log
D20248D14	10679274	00:21:03	33.81 GB	1	32	00:41:09	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D14.10679274.log
D20248D194	10679281	00:20:48	34.12 GB	1	32	00:42:23	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D194.10679281.log
D20248D21	10679288	00:23:31	39.60 GB	1	32	00:47:42	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D21.10679288.log
D20248D28	10679295	00:16:27	31.73 GB	1	32	00:33:44	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D28.10679295.log
D20248D54	10679302	00:22:59	32.40 GB	1	32	00:47:23	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D54.10679302.log
D20248D8	10679309	00:20:53	25.85 GB	1	32	00:42:51	COMPLETED	Duke_short/0.2_deduplication/logs/D20248D8.10679309.log
D20248PRE	10679368	00:19:42	27.45 GB	1	32	00:40:15	COMPLETED	Duke_short/0.2_deduplication/logs/D20248PRE.10679368.log
D20622D-1	10679375	00:17:16	28.61 GB	1	32	00:35:16	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D-1.10679375.log
D20622D11	10679382	00:16:38	24.49 GB	1	32	00:34:20	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D11.10679382.log
D20622D14	10679389	00:14:18	27.37 GB	1	32	00:29:40	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D14.10679389.log
D20622D167	10679396	00:19:03	22.44 GB	1	32	00:39:47	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D167.10679396.log
D20622D20	10679403	00:18:02	18.22 GB	1	32	00:37:43	FAILED	Duke_short/0.2_deduplication/logs/D20622D20.10679403.log
D20622D20	10744610	00:03:14	8.38 GB	1	32	00:05:51	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D20.10744610.log
D20622D25	10679410	00:16:42	20.97 GB	1	32	00:35:07	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D25.10679410.log
D20622D276	10679417	00:16:40	34.48 GB	1	32	00:34:01	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D276.10679417.log
D20622D28	10679424	00:16:28	28.52 GB	1	32	00:34:09	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D28.10679424.log
D20622D32	10679431	00:16:17	27.81 GB	1	32	00:33:47	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D32.10679431.log
D20622D64	10679438	01:12:34	68.40 GB	1	32	02:35:50	FAILED	Duke_short/0.2_deduplication/logs/D20622D64.10679438.log
D20622D64	10744632	00:09:20	17.64 GB	1	32	00:17:36	COMPLETED	Duke_short/0.2_deduplication/logs/D20622D64.10744632.log
