SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20117D20	10673298	00:48:50	11.43 GB	1	8	01:16:51	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D20.10673298.log
D20117D267	10673305	01:08:07	8.72 GB	1	8	01:50:09	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D267.10673305.log
D20117D29	10673312	01:21:51	14.38 GB	1	8	02:13:10	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D29.10673312.log
D20117D357	10673319	01:07:50	7.01 GB	1	8	01:48:35	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D357.10673319.log
D20117D4	10673326	00:34:38	8.18 GB	1	8	00:55:11	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D4.10673326.log
D20117D44	10673333	00:56:07	10.43 GB	1	8	01:30:28	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D44.10673333.log
D20117D537	10678179	00:49:04	8.42 GB	1	8	01:16:49	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D537.10678179.log
D20117D743	10678186	01:07:19	12.82 GB	1	8	01:49:43	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D743.10678186.log
D20117D76	10678193	00:50:43	4.76 GB	1	8	01:22:07	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117D76.10678193.log
D20117PRE	10678200	01:19:42	14.22 GB	1	8	02:08:47	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20117PRE.10678200.log
D20215D0	10678207	00:38:38	3.63 GB	1	8	01:03:39	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D0.10678207.log
D20215D16	10678214	01:01:26	11.86 GB	1	8	01:39:38	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D16.10678214.log
D20215D177	10678221	01:30:28	11.12 GB	1	8	02:26:42	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D177.10678221.log
D20215D22	10678228	00:39:15	3.98 GB	1	8	01:05:51	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D22.10678228.log
D20215D28	10678235	00:43:29	8.41 GB	1	8	01:10:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D28.10678235.log
D20215D37	10678242	00:45:59	9.40 GB	1	8	01:15:44	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D37.10678242.log
D20215D70	10678249	00:46:29	8.61 GB	1	8	01:15:28	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D70.10678249.log
D20215D91	10678256	00:54:44	4.83 GB	1	8	01:28:34	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215D91.10678256.log
D20215PRE	10678263	01:05:30	8.46 GB	1	8	01:45:37	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20215PRE.10678263.log
D20231D1	10678270	00:50:58	4.33 GB	1	8	01:22:41	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D1.10678270.log
D20231D14	10678277	00:53:44	6.14 GB	1	8	01:26:06	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D14.10678277.log
D20231D188	10678284	00:50:33	3.42 GB	1	8	01:21:20	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D188.10678284.log
D20231D21	10678291	00:48:11	4.99 GB	1	8	01:17:44	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D21.10678291.log
D20231D29	10678298	00:55:59	4.16 GB	1	8	01:29:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D29.10678298.log
D20231D69	10678305	00:55:48	3.67 GB	1	8	01:30:30	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D69.10678305.log
D20231D90	11080885	01:05:15	9.48 GB	1	8	01:44:50	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231D90.11080885.log
D20231PRE	10678981	00:53:38	9.95 GB	1	8	01:26:56	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20231PRE.10678981.log
D20236D0	10678988	00:20:56	4.10 GB	1	8	00:34:58	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D0.10678988.log
D20236D14	10679198	00:47:59	8.31 GB	1	8	01:16:43	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D14.10679198.log
D20236D169	10679205	00:12:46	3.04 GB	1	8	00:20:53	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D169.10679205.log
D20236D27	10679212	00:51:29	10.28 GB	1	8	01:23:13	FAILED	Duke_short/0.3_sequence_trim/logs/D20236D27.10679212.log
D20236D27	10737098	00:03:40	4.87 GB	1	8	00:06:19	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D27.10737098.log
D20236D34	10679219	00:57:26	5.01 GB	1	8	01:34:15	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D34.10679219.log
D20236D43	10679226	00:56:42	7.59 GB	1	8	01:31:33	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D43.10679226.log
D20236D56	10679233	01:00:35	11.88 GB	1	8	01:38:31	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D56.10679233.log
D20236D68	10679240	00:44:05	10.45 GB	1	8	01:09:35	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D68.10679240.log
D20236D8	10679247	01:06:04	8.32 GB	1	8	01:46:39	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D8.10679247.log
D20236D99	10679254	00:33:10	7.71 GB	1	8	00:52:23	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236D99.10679254.log
D20236PRE	10679261	01:02:14	9.16 GB	1	8	01:40:55	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20236PRE.10679261.log
D20248D1	10679268	00:55:28	8.91 GB	1	8	01:28:36	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D1.10679268.log
D20248D14	10679275	00:59:38	10.99 GB	1	8	01:37:02	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D14.10679275.log
D20248D194	10679282	00:58:10	5.49 GB	1	8	01:36:12	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D194.10679282.log
D20248D21	10679289	01:13:11	6.69 GB	1	8	01:58:13	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D21.10679289.log
D20248D28	10679296	00:46:17	3.59 GB	1	8	01:17:11	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D28.10679296.log
D20248D54	10679303	00:57:28	7.91 GB	1	8	01:33:47	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D54.10679303.log
D20248D8	10679310	00:55:48	7.45 GB	1	8	01:30:41	COMPLETED	Duke_short/0.3_sequence_trim/logs/D20248D8.10679310.log
