SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20231D14	13111836	00:35:23	39.13 GB	1	16	04:19:23	COMPLETED	Duke_short/3.1_binning/logs/D20231D14.13111836.log
D20231D188	13111840	00:41:52	53.37 GB	1	16	05:35:14	COMPLETED	Duke_short/3.1_binning/logs/D20231D188.13111840.log
D20231D21	13111844	00:18:31	48.33 GB	1	16	01:34:22	COMPLETED	Duke_short/3.1_binning/logs/D20231D21.13111844.log
D20231D29	13111848	00:27:21	40.10 GB	1	16	02:35:01	COMPLETED	Duke_short/3.1_binning/logs/D20231D29.13111848.log
D20231D69	13111852	00:34:25	59.39 GB	1	16	02:36:46	COMPLETED	Duke_short/3.1_binning/logs/D20231D69.13111852.log
D20231D90	13112341	00:42:03	47.85 GB	1	16	03:48:39	COMPLETED	Duke_short/3.1_binning/logs/D20231D90.13112341.log
D20231PRE	13111856	00:48:34	33.61 GB	1	16	04:23:01	COMPLETED	Duke_short/3.1_binning/logs/D20231PRE.13111856.log
D20236D0	13111860	00:19:11	19.89 GB	1	16	02:43:29	COMPLETED	Duke_short/3.1_binning/logs/D20236D0.13111860.log
D20236D14	13111864	00:15:13	49.84 GB	1	16	01:04:50	COMPLETED	Duke_short/3.1_binning/logs/D20236D14.13111864.log
D20236D169	13111868	00:04:57	10.95 GB	1	16	00:18:42	COMPLETED	Duke_short/3.1_binning/logs/D20236D169.13111868.log
D20236D27	13111872	00:14:04	54.36 GB	1	16	00:50:43	COMPLETED	Duke_short/3.1_binning/logs/D20236D27.13111872.log
D20236D34	13111876	00:21:00	58.94 GB	1	16	02:07:31	COMPLETED	Duke_short/3.1_binning/logs/D20236D34.13111876.log
D20236D43	13111880	00:26:49	48.89 GB	1	16	03:16:22	COMPLETED	Duke_short/3.1_binning/logs/D20236D43.13111880.log
D20236D56	13111884	00:21:26	60.68 GB	1	16	01:30:08	COMPLETED	Duke_short/3.1_binning/logs/D20236D56.13111884.log
D20236D68	13111888	00:19:45	56.47 GB	1	16	02:10:15	COMPLETED	Duke_short/3.1_binning/logs/D20236D68.13111888.log
D20236D8	13111892	00:30:36	33.15 GB	1	16	02:15:16	COMPLETED	Duke_short/3.1_binning/logs/D20236D8.13111892.log
D20236D99	13111896	00:15:47	46.30 GB	1	16	01:31:03	COMPLETED	Duke_short/3.1_binning/logs/D20236D99.13111896.log
D20236PRE	13111900	00:43:20	45.18 GB	1	16	03:28:27	COMPLETED	Duke_short/3.1_binning/logs/D20236PRE.13111900.log
