SampleID	JobID	WallTime	MemUsed	Nodes	Cores	CPU_Util	State	Log
D20923D8	13112065	00:47:55	35.11 GB	1	48	02:26:14	COMPLETED	Duke_short/3.2_refine_bins/logs/D20923D8.13112065.log
D20923D98	13112069	01:19:00	36.76 GB	1	48	05:36:36	COMPLETED	Duke_short/3.2_refine_bins/logs/D20923D98.13112069.log
D20923PRE	13112073	01:17:32	35.53 GB	1	48	04:57:41	COMPLETED	Duke_short/3.2_refine_bins/logs/D20923PRE.13112073.log
D21044D10	13112081	00:55:29	34.96 GB	1	48	02:35:27	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044D10.13112081.log
D21044D102	13112077	01:22:44	36.40 GB	1	48	07:13:16	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044D102.13112077.log
D21044D20	13112085	01:05:53	35.09 GB	1	48	04:03:28	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044D20.13112085.log
D21044D27	13112089	01:06:09	36.40 GB	1	48	04:57:10	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044D27.13112089.log
D21044D60	13112093	01:33:30	35.91 GB	1	48	07:39:36	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044D60.13112093.log
D21044PRE	13112097	01:28:34	35.95 GB	1	48	06:37:00	COMPLETED	Duke_short/3.2_refine_bins/logs/D21044PRE.13112097.log
D21276D13	13112101	00:53:31	35.27 GB	1	48	03:26:06	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D13.13112101.log
D21276D183	13112105	01:17:12	35.70 GB	1	48	05:23:56	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D183.13112105.log
D21276D-2	13112362	00:50:43	34.71 GB	1	48	02:12:25	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D-2.13112362.log
D21276D30	13112109	01:21:50	36.74 GB	1	48	06:31:37	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D30.13112109.log
D21276D5	13112113	01:47:46	38.08 GB	1	48	09:03:16	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D5.13112113.log
D21276D57	13112366	01:21:40	36.49 GB	1	48	06:07:03	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D57.13112366.log
D21276D89	13112117	00:59:17	35.80 GB	1	48	02:44:46	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276D89.13112117.log
D21276PRE	13112121	01:41:31	37.51 GB	1	48	08:40:15	COMPLETED	Duke_short/3.2_refine_bins/logs/D21276PRE.13112121.log
D21281D2	13112125	00:52:06	35.24 GB	1	48	02:59:48	COMPLETED	Duke_short/3.2_refine_bins/logs/D21281D2.13112125.log
D21281D49	13112129	01:47:51	37.32 GB	1	48	08:37:22	COMPLETED	Duke_short/3.2_refine_bins/logs/D21281D49.13112129.log
D21281PRE	13112133	01:37:50	37.24 GB	1	48	08:01:55	COMPLETED	Duke_short/3.2_refine_bins/logs/D21281PRE.13112133.log
D21309D0	13112137	01:01:29	35.91 GB	1	48	03:49:00	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D0.13112137.log
D21309D10	13112141	01:14:37	36.40 GB	1	48	04:09:36	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D10.13112141.log
D21309D15	13112158	00:54:32	34.64 GB	1	48	02:00:58	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D15.13112158.log
D21309D181	13112162	01:47:08	37.65 GB	1	48	08:31:20	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D181.13112162.log
D21309D22	13112166	01:03:08	34.99 GB	1	48	03:28:01	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D22.13112166.log
D21309D29	13112170	01:45:14	36.43 GB	1	48	09:31:52	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D29.13112170.log
D21309D365	13112174	02:05:16	38.01 GB	1	48	11:25:45	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D365.13112174.log
D21309D58	13112178	01:16:15	37.24 GB	1	48	05:57:50	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309D58.13112178.log
D21309PRE	13112182	01:48:13	36.56 GB	1	48	08:55:48	COMPLETED	Duke_short/3.2_refine_bins/logs/D21309PRE.13112182.log
D21376D20	13112186	01:36:38	36.33 GB	1	48	08:33:57	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376D20.13112186.log
D21376D358	13112190	02:16:55	37.81 GB	1	48	13:10:32	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376D358.13112190.log
D21376D50	13112194	01:35:20	37.66 GB	1	48	08:22:02	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376D50.13112194.log
D21376D6	13112198	01:45:25	36.79 GB	1	48	08:40:04	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376D6.13112198.log
D21376D95	13112202	02:07:15	37.55 GB	1	48	12:05:28	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376D95.13112202.log
D21376PRE	13112206	02:03:27	37.43 GB	1	48	10:21:00	COMPLETED	Duke_short/3.2_refine_bins/logs/D21376PRE.13112206.log
D21590D19	13112210	01:30:27	35.99 GB	1	48	08:05:47	COMPLETED	Duke_short/3.2_refine_bins/logs/D21590D19.13112210.log
D21590D6	13112214	01:29:36	37.02 GB	1	48	06:20:03	COMPLETED	Duke_short/3.2_refine_bins/logs/D21590D6.13112214.log
