SampleID	Actinomycetota	Bacteroidota	Campylobacterota	Candidatus_Melainabacteria	Candidatus_Saccharibacteria	Chloroflexota	Cyanobacteriota	Firmicutes	Fusobacteriota	Lentisphaerota	Pseudomonadota	Synergistota	Thermodesulfobacteriota	Unclassified	UNCLASSIFIED	Verrucomicrobiota
BMT131D267	0.304639473091464	2.46605537018014	0	0.437947885395958	0.0078284133014699	0	0	70.1271367150021	0	0	0.575057811261435	0.0611923477355784	0.0077908489382191	0	24.87127	1.14107763672472
BMT131D-6	1.67411117020177	49.9814573630125	0	1.04984331607237	0	0	0	25.0887604656391	0	0	0.149886200712346	1.92860553857218	2.98151005092057	0	13.52553	3.62028832129617
BMT131D7	3.82197795476025	5.82366541539591	0	0	0.0016239284027939	0	0	70.2850370053753	0	0	0.0053797833241276	0.262185322590572	3.0785185484473	0	16.72162	0
BMT132D3	3.52146659060335	3.19801418899373	0	0	0.009824370411909	0	0	72.2759671045473	4.64446055293248	0	0.0975932513919047	0	0.100963779160049	0.0184576520636468	15.52562	0.607624216447651
BMT132PRE	0.986151325616041	46.1381595142044	0	0	0.0015956423984079	0	0	24.5208218052137	10.9854926262789	0.0023757342376295	4.8994909017514	0.0054429135145691	1.05612024478623	0.0151320087449016	11.3532	0.0359994654440805
BMT133D15	6.82256708923498	0.0459256383354408	0	0	0	0	0	77.8651488644536	0	0	0	0	0	0	15.26635	0
BMT133D1	9.58923196896448	0.0728165371487669	0	0	0	0	0	61.8354456917817	0	0	0.0015297290080567	0	0.317802996880372	0	28.18174	0.001429183439452
BMT133D26	4.94949319568313	1.06845075256057	0	0	0	0	0	81.1878293978189	0	0	0	0	0	0.0239532829323219	12.77027	0
BMT133D-6	4.47769770803339	0.255233281156047	0	0	0	0	0	72.7861026688343	0	0	0.141288874642585	0	0.533752757933635	0	21.80592	0
BMT134D15	4.21466150289097	7.64570739613491	0	0	0	0	0	53.3249628253112	0	0	0	0	1.5409046902865	0	13.68351	19.5902521347942
BMT134D186	3.65192010063312	26.7125707906779	0	0	0	0	0	43.3938008708254	0	0	4.58446824049614	3.52910617598242	0.883710628544082	0.0179374384793464	17.22456	0.0019286678198835
BMT134D2	0.16904146556955	26.0218237199032	0	0	0	0	0	56.7592550000581	0	0	0.0136508581096542	0.0072821183468167	0.0633552599614729	0	16.96558	0
BMT134D8	1.01708642746043	8.33438663891159	0	0	0	0	0	35.5016685481754	0	0	0	0	0.669955577579307	0.0167285439131018	9.57544	44.8847359564028
BMT134pre	8.74113113999873	14.4307908499101	0	0	0	0.0263301426956399	0	52.4073319848433	0	0	3.23087478739988	0.0037291618410133	0.892916322893035	0.0047784930949781	19.28221	0.979905883846717
BMT138D5	2.08266087224179	27.733333709144	0	0.0183104529809958	0	0	0	55.2158346330279	0	0	0.0349957681741803	0	0.0006041088111759	0	14.91425	0
BMT138pre	9.219863010682	2.1682082615376	0	0	0.0003592944411752	0	0	72.078784788728	0	0	0.0825207418848017	0	0.0031417374391135	0	16.44315	0.0039773059069629
BMT140D13	2.13056831608931	0.0014622005996879	0	0	0	0	0	81.4222811100474	0	0	0	0	0	0	16.44568	0
BMT140D14	17.466563051299	12.8517246029286	0.0066210147268795	0	0	0	0	57.8377374945545	0	0	0	0	0	0	11.83735	0
BMT140D62	46.841331664446	1.9699510185674	0	0	0	0	0	21.2621275786337	0	0	7.02054567893822	0	0	0	22.90604	0
BMT140D75	24.4246178112111	3.69217054865692	0	0	0	0	0	42.4060565542886	0	0	16.6734593013236	0	0	0	12.8037	0
