	ARO_Acc	BMT108D-33	BMT109D14	BMT106PRE	BMT110D-9	BMT114D28	BMT110D15	BMT121D26	BMT110D4	BMT111D6	BMT112D7	BMT111D-8	BMT113D-12	BMT170D135	BMT120D-5	BMT102D14	BMT116D-3	BMT104D29	BMT102D10	BMT103D8	BMT102D28	BMT104D0	BMT119D9	BMT104D14	BMT173D69	BMT103D24	BMT110D24	BMT102D3	BMT103D-1	BMT114D-36	BMT103D-8	BMT101D30	BMT165D29	BMT101D1	BMT101D14	BMT115D4	BMT104D-53	BMT103D14	BMT104D24	BMT106D0	BMT101D7	BMT146D69	BMT101D-7	BMT104D7	BMT105D-8	BMT109d29	BMT105D7	BMT102D-9	BMT169D7	BMT106D14	BMT105D-1	BMT112D-6	BMT103D27	BMT109D-6	BMT112D19	BMT118D-9	BMT171D23	BMT108D0	BMT108PRE	BMT112D15	BMT165PRE	BMT114D25	BMT111D21	BMT123D-8	BMT134pre	BMT109D0	BMT118D10	BMT120D23	BMT119D-7	BMT125D21	BMT111D3	BMT116D1	BMT185PRE	BMT118D4	BMT173D2	BMT115pre	BMT115D18	BMT121D0	BMT121D-6	BMT120D0	BMT124D17	BMT121D22	BMT124D0	BMT125D7	BMT124D7	BMT125D-14	BMT126D8	BMT120D6	BMT119D1	BMT125D0	BMT127D1	BMT126d1	BMT123D0	BMT130D-4	BMT124D-13	BMT121D15	BMT129D23	BMT131D14	BMT130D20	BMT129D15	BMT129D28	BMT133D-6	BMT131D-6	BMT132D3	BMT131D22	BMT129D-6	BMT127D6	BMT126D21	BMT131D7	BMT130D7	BMT133D15	BMT127D-13	BMT130D25	BMT134D2	BMT133D26	BMT146D52	BMT127D21	BMT140D13	BMT130D0	BMT128D-14	BMT129D0	BMT133D1	BMT131D0	BMT149D17	BMT146D2	BMT146pre	BMT146D42	BMT134D8	BMT138D5	BMT134D15	BMT149D12	BMT152PRE	BMT142D8	BMT151pre	BMT126D-12	BMT140D62	BMT151D1	BMT149D24	BMT141pre	BMT142pre	BMT149pre	BMT140D14	BMT140D75	BMT138pre	BMT151D15	BMT140pre	BMT153pre	BMT142D1	BMT134D186	BMT144D207	BMT126D2	BMT131D267	BMT132PRE	BMT148D67	BMT146D57	BMT153D183	BMT151D43	BMT144PRE	BMT153D73	BMT141D14	BMT141D163	BMT149D28	BMT151D114	BMT153D99	BMT164D26	BMT165D8	BMT165D22	BMT153D1	BMT140D87	BMT164D7	BMT146D142	BMT174PRE	BMT168D18	BMT170D27	BMT164D9	BMT164D183	BMT170D55	BMT165D1	BMT153D142	BMT170PRE	BMT168D11	BMT169PRE	BMT148PRE	BMT170D2	BMT168PRE	BMT166PRE	BMT173PRE	BMT174D61	BMT181D3	BMT174D7	BMT171D0	BMT185D0	BMT181PRE	BMT183D7	BMT180D-6	BMT183D5	BMT180D0	BMT184PRE	BMT173D37	BMT182D-13	BMT182D-12	BMT166D5	BMT171PRE
102	ARO_3000569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	ARO_3000572	0.0	0.0	0.0	0.0	0.0	7.544613528282959	1.3858215115552126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2221178127166183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2515676635927095	0.0	2.581184267991629	1.3023235509820732	0.0	0.0	0.0	0.0	0.0	0.7614752318568341	0.0	0.8645367648443608	0.996136028192084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.262170514694872	0.0	0.0	0.0	1.1231445819977086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3445753746527511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7205679135835005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.878766992893095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	ARO_3000573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1395804425293731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047850761051705985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058165679622876956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07559790244971255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3017003788792488	0.0	0.0	0.0	0.0	0.0	0.11088699051002802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09840316049312257	0.0	0.0	0.0	0.0	0.09020103476245772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04939981117727394	0.0	0.059162688666223276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03871204944059273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04895986290531172	0.0	0.03915802139518526	0.0	0.0	0.0	0.0	0.07482451963824634	0.0
105	ARO_3000578	0.0	0.0	0.0	2.437891278441879	0.0	1.9542455619288888	0.0	0.1022411017581675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4689190623977595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07342512259428807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39287511865694874	0.0	0.0	0.0	0.0	2.4657356598922453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.214624221037406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.078048125690499	0.0	0.03900228642370458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.720322036363019	0.0	0.0	0.5980900874590519	0.0	0.0	0.0	0.0	0.0	0.0	0.022017107572712056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	ARO_3000579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	ARO_3000582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	ARO_3000592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	ARO_3000593	0.0	0.0	0.0825573233885442	0.0	0.0	0.0	0.056670158932228834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03832065932965781	0.0	0.0	0.0	0.0	0.0	0.0	3.336951993150735	0.0	0.5138876528993572	45.30772689971246	0.0	0.0	0.0	0.0	0.0	1.6567933798932826	0.1253585865989474	0.0	0.0	0.08392085111057171	0.0	0.0	0.11982358620862175	0.0	0.0	0.17151306585114154	0.32173277745530826	0.0	0.04927650249838025	0.0	2.740049141366518	0.0	0.0	0.0	0.0	0.0	0.0	0.09793067348887298	0.0	0.0	0.24234718359284219	0.0	0.0	0.0	0.024929214225510827	0.06243735121406165	0.0	0.8166414107971763	0.32134445322876876	0.6325520502803472	0.0	0.0	0.0	0.16595040830437585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1009002776717496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44625024016494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5270606740188519	0.046864287542063086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20668837000927381	0.0	0.0	0.07732148201992234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2920044926015821	0.0	0.0	0.0	0.0	0.0	0.3607939563685948	0.0	0.14358491022124173	0.0	0.20308592838264605	0.0	1.336904420132574	0.20117934655555797	0.0	3.5874966915059154	0.0	2.5437933816147305	0.0	0.0	0.4142978016765308	0.0	0.0	0.0	0.0	0.02653829207631939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038803034475692104	0.0	0.0	0.0	0.0	0.24539031172483086	0.0	0.05888388365786407	0.0	0.0	0.0	0.19132994764796912	0.0	0.0	0.0	0.0	0.08310391705879962	0.0	0.0	0.0	0.08974092223993012	0.10878077657532251	0.0	0.07169387590582652	0.0	0.0	0.0	0.0	0.22757210116473983	0.0	0.19992409696129307	0.0	0.08003074416096811
110	ARO_3000594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	ARO_3000595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.206149656839486	0.0	60.37429111684965	175.31278570912522	0.0	0.0	0.0	0.0	0.0	301.7778262614442	0.0	116.13271507050484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7739004392377193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20705185249400096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6608318911338141	0.0	0.0	0.0	0.0	0.0	0.0	0.14069055335643088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2089637680425633	0.0	0.0	0.0	0.0	0.0	0.6637426598873001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14229373852397442	0.0	0.8901326411176628	0.0	0.0
112	ARO_3000596	0.0	0.0	0.0	0.301498009818029	26.78014264561119	0.21880366316215294	0.0	0.0	0.0	0.0	0.0	0.1525621510929254	0.0	6.25842907654066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15668926590015445	0.0	0.3314746503260909	0.0	0.2208505559088917	0.2122260248904	0.0	0.0	0.0	0.0	0.0	0.0	0.0912843610501453	0.0	0.0	0.10262877594721492	0.0	0.0	0.0	0.0	0.0	0.10028215048913598	0.0	0.0	0.09622525509329752	0.0	0.08550048691183229	0.0	0.09695503703339697	0.0	0.20730420816955145	0.0	0.0	0.0	0.147658685056979	0.4288857592354019	0.0	0.0	0.0	11.21406649085184	0.0	0.0	0.16117877748705914	0.0	0.0	59.89626068793569	0.0	0.0	0.0	0.0	0.09109475932832496	0.0	0.5828648144416744	0.0	0.0	0.0	0.0	8.944713299303098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21478763501121323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13506792791874583	0.0	0.0	0.0	0.2691250186166156	0.0	0.0	0.0	0.1370095707750685	0.0	0.0	0.14928261339585258	0.0	0.0	0.0	0.0	0.0	0.10403847155442127	0.0	0.0	0.0	0.8960841238441972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2284975509800127	0.0	1.272425997323794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08700525897420235	0.0	0.2638591016883109	0.0	0.0	0.11566503318927115	0.05781581280984879	0.8462967960975826	0.0	0.09088167358535018	0.0	0.0	0.0	0.0	0.0	0.0	2.7639730313047286	0.0	0.0	0.0	0.0	0.0	0.0	0.07696766504927545	0.0	0.0	0.0	0.3285361806966617	4.149890248513668	0.21844823023682847	0.5688764415192477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08513896187274092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3960095067151008	0.0	0.0	0.0	0.0
113	ARO_3000598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	ARO_3000599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	ARO_3000600	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
