Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT141D14_1	44.70130916833212	45.0	151.0	151	18.181818181818183	50952069.0
BMT141D14_2	43.88395146714598	46.0	151.0	151	18.181818181818183	50952069.0
BMT141D163_1	35.979586107625096	46.0	151.0	151	18.181818181818183	48641558.0
BMT141D163_2	35.70920756680481	47.0	151.0	151	27.27272727272727	48641558.0
BMT141pre_1	24.31521788306182	48.0	151.0	151	18.181818181818183	25793269.0
BMT141pre_2	23.360924718181977	47.0	151.0	151	18.181818181818183	25793269.0
BMT142D1_1	62.03133112690633	46.0	151.0	151	18.181818181818183	33326163.0
BMT142D1_2	60.85971257697999	47.0	151.0	151	27.27272727272727	33326163.0
BMT142D8_1	38.759011102233586	44.0	151.0	151	18.181818181818183	23835229.0
BMT142D8_2	36.75517292644206	43.0	151.0	151	18.181818181818183	23835229.0
BMT142pre_1	39.73265401135711	45.0	151.0	151	18.181818181818183	31164959.0
BMT142pre_2	38.07561959707635	45.0	151.0	151	18.181818181818183	31164959.0
BMT144D207_1	54.41046264642943	40.0	151.0	151	27.27272727272727	33347389.0
BMT144D207_2	53.64057143968994	40.0	151.0	151	45.45454545454545	33347389.0
BMT144PRE_1	53.811717425256575	46.0	151.0	151	18.181818181818183	60959720.0
BMT144PRE_2	52.70268338349135	47.0	151.0	151	27.27272727272727	60959720.0
BMT146D142_1	45.27716837238245	44.0	151.0	151	18.181818181818183	56317808.0
BMT146D142_2	44.50975585647423	44.0	151.0	151	18.181818181818183	56317808.0
BMT146D2_1	27.455309659508984	44.0	151.0	151	18.181818181818183	18336031.0
BMT146D2_2	25.656951814596482	43.0	151.0	151	18.181818181818183	18336031.0
BMT146D42_1	43.158785761886875	47.0	151.0	151	18.181818181818183	18888924.0
BMT146D42_2	40.24950525423186	46.0	151.0	151	18.181818181818183	18888924.0
BMT146D52_1	18.248650253064568	43.0	151.0	151	18.181818181818183	6943765.0
BMT146D52_2	17.459799877384057	43.0	151.0	151	18.181818181818183	6943765.0
BMT146D57_1	37.68929599991586	43.0	151.0	151	18.181818181818183	34067229.0
BMT146D57_2	36.70475602475963	43.0	151.0	151	18.181818181818183	34067229.0
BMT146D69_1	49.82498082606398	42.0	151.0	151	9.090909090909092	53399499.0
BMT146D69_2	48.96530615750416	43.0	151.0	151	9.090909090909092	53399499.0
BMT146pre_1	29.91595297632223	44.0	151.0	151	18.181818181818183	17714393.0
BMT146pre_2	28.128029360638635	44.0	151.0	151	18.181818181818183	17714393.0
BMT148D67_1	46.86985506601623	47.0	151.0	151	18.181818181818183	46310449.0
BMT148D67_2	46.411921890856725	48.0	151.0	151	27.27272727272727	46310449.0
BMT148PRE_1	40.67998553548855	44.0	151.0	151	18.181818181818183	69423888.0
BMT148PRE_2	40.352440424740045	45.0	151.0	151	18.181818181818183	69423888.0
BMT149D12_1	39.611895745424604	45.0	151.0	151	18.181818181818183	18897170.0
BMT149D12_2	36.15275040591099	45.0	151.0	151	18.181818181818183	18897170.0
BMT149D17_1	62.599745039365985	35.0	151.0	151	18.181818181818183	19047168.0
BMT149D17_2	56.51991260358157	35.0	151.0	151	18.181818181818183	19047168.0
BMT149D24_1	50.673228073985946	45.0	151.0	151	18.181818181818183	23970398.0
BMT149D24_2	48.381827609500995	45.0	151.0	151	18.181818181818183	23970398.0
BMT149D28_1	64.79303297861745	44.0	151.0	151	18.181818181818183	51395989.0
BMT149D28_2	63.77563111988032	45.0	151.0	151	27.27272727272727	51395989.0
BMT149pre_1	56.19939941604542	42.0	151.0	151	27.27272727272727	31627186.0
BMT149pre_2	52.36012738991083	40.0	151.0	151	27.27272727272727	31627186.0
BMT151D114_1	36.00911185378227	45.0	151.0	151	9.090909090909092	41627197.0
BMT151D114_2	35.67793716784975	47.0	151.0	151	18.181818181818183	41627197.0
BMT151D15_1	84.7058214785923	33.0	151.0	151	18.181818181818183	38973858.0
BMT151D15_2	83.54632557742184	33.0	151.0	151	36.36363636363637	38973858.0
BMT151D1_1	40.40701015163418	42.0	151.0	151	18.181818181818183	19051553.0
BMT151D1_2	40.15589480681029	41.0	151.0	151	18.181818181818183	19051553.0
BMT151D43_1	36.45127253908386	45.0	151.0	151	9.090909090909092	33311078.0
BMT151D43_2	35.70985234094759	46.0	151.0	151	18.181818181818183	33311078.0
BMT151pre_1	20.069826497724748	46.0	151.0	151	18.181818181818183	15798407.0
BMT151pre_2	19.633505383810416	45.0	151.0	151	18.181818181818183	15798407.0
BMT152PRE_1	29.935617669345916	45.0	151.0	151	18.181818181818183	14568487.0
