Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
BMT119D-7_deduped_R2	8.546487337401942	51.0	151.0	151	18.181818181818183	14419152.0
BMT119D1_deduped_R1	11.859080271664098	48.0	151.0	151	27.27272727272727	25078709.0
BMT119D1_deduped_R2	11.317453513934055	47.0	151.0	151	27.27272727272727	25078709.0
BMT119D9_deduped_R1	35.505829147622464	45.0	151.0	151	27.27272727272727	15452090.0
BMT119D9_deduped_R2	35.09871587847397	44.0	151.0	151	27.27272727272727	15452090.0
BMT120D-5_deduped_R1	10.070339238441704	44.0	151.0	151	27.27272727272727	6672268.0
BMT120D-5_deduped_R2	9.575931972270979	44.0	151.0	151	27.27272727272727	6672268.0
BMT120D0_deduped_R1	21.978720020421775	45.0	151.0	151	27.27272727272727	27573651.0
BMT120D0_deduped_R2	21.549705007111015	44.0	151.0	151	27.27272727272727	27573651.0
BMT120D23_deduped_R1	34.13123225920661	47.0	151.0	151	18.181818181818183	15306271.0
BMT120D23_deduped_R2	31.926460176504577	46.0	151.0	151	18.181818181818183	15306271.0
BMT120D6_deduped_R1	34.134851571183106	43.0	151.0	151	27.27272727272727	21867018.0
BMT120D6_deduped_R2	34.26727018285733	43.0	151.0	151	27.27272727272727	21867018.0
BMT121D-6_deduped_R1	20.486615918685516	45.0	151.0	151	27.27272727272727	20313467.0
BMT121D-6_deduped_R2	20.331728180091417	44.0	151.0	151	27.27272727272727	20313467.0
BMT121D0_deduped_R1	27.923810844526926	44.0	151.0	151	27.27272727272727	14804207.0
BMT121D0_deduped_R2	27.818405234611788	44.0	151.0	151	27.27272727272727	14804207.0
BMT121D15_deduped_R1	40.54400317194937	47.0	151.0	151	18.181818181818183	30815103.0
BMT121D15_deduped_R2	39.10511166221974	47.0	151.0	151	18.181818181818183	30815103.0
BMT121D22_deduped_R1	25.11196789276842	46.0	151.0	151	27.27272727272727	17922705.0
BMT121D22_deduped_R2	25.075091758393725	46.0	151.0	151	27.27272727272727	17922705.0
BMT121D26_deduped_R1	34.623380265117206	47.0	151.0	151	18.181818181818183	15045809.0
BMT121D26_deduped_R2	33.096000227664916	47.0	151.0	151	18.181818181818183	15045809.0
BMT123D-8_deduped_R1	5.261509225551009	49.0	151.0	151	18.181818181818183	6045914.0
BMT123D-8_deduped_R2	4.929351000371867	48.0	151.0	151	27.27272727272727	6045914.0
BMT123D0_deduped_R1	36.77987500033406	48.0	151.0	151	18.181818181818183	25200373.0
BMT123D0_deduped_R2	34.943004429669145	48.0	151.0	151	18.181818181818183	25200373.0
BMT124D-13_deduped_R1	15.724426873734586	48.0	151.0	151	27.27272727272727	27931385.0
BMT124D-13_deduped_R2	15.341254086909771	47.0	151.0	151	27.27272727272727	27931385.0
BMT124D0_deduped_R1	17.193303395594256	49.0	151.0	151	18.181818181818183	17578051.0
BMT124D0_deduped_R2	17.11139056855893	48.0	151.0	151	27.27272727272727	17578051.0
BMT124D17_deduped_R1	18.627576759370484	47.0	151.0	151	18.181818181818183	14112521.0
BMT124D17_deduped_R2	17.65652800507118	46.0	151.0	151	18.181818181818183	14112521.0
BMT124D7_deduped_R1	26.301357267417075	44.0	151.0	151	27.27272727272727	16835654.0
BMT124D7_deduped_R2	25.459195020822463	44.0	151.0	151	27.27272727272727	16835654.0
BMT125D-14_deduped_R1	11.710250071069268	46.0	151.0	151	27.27272727272727	13289293.0
BMT125D-14_deduped_R2	9.795014496342318	46.0	151.0	151	27.27272727272727	13289293.0
BMT125D0_deduped_R1	15.80380103065751	48.0	151.0	151	18.181818181818183	18885482.0
BMT125D0_deduped_R2	15.34689303017926	47.0	151.0	151	18.181818181818183	18885482.0
BMT125D21_deduped_R1	31.65334251946676	46.0	151.0	151	18.181818181818183	34123487.0
BMT125D21_deduped_R2	30.43730714305927	45.0	151.0	151	18.181818181818183	34123487.0
BMT125D7_deduped_R1	11.20772416558593	48.0	151.0	151	18.181818181818183	11434554.0
BMT125D7_deduped_R2	10.18570943606754	47.0	151.0	151	18.181818181818183	11434554.0
BMT126D-12_deduped_R1	51.970652179696835	45.0	151.0	151	27.27272727272727	76663148.0
BMT126D-12_deduped_R2	49.14136974462037	44.0	151.0	151	18.181818181818183	76663148.0
BMT126D21_deduped_R1	38.132771954458136	45.0	151.0	151	18.181818181818183	30690730.0
BMT126D21_deduped_R2	37.168276326200356	44.0	151.0	151	18.181818181818183	30690730.0
BMT126D2_deduped_R1	40.99832346897543	46.0	151.0	151	18.181818181818183	47038434.0
BMT126D2_deduped_R2	40.133925581967056	46.0	151.0	151	18.181818181818183	47038434.0
