SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanoperiomorbales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Fusobacteriales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Neisseriales	OFGB10055	OFGB1011	OFGB1012	OFGB10197	OFGB10318	OFGB1126	OFGB11479	OFGB11739	OFGB11916	OFGB1192	OFGB1201	OFGB12107	OFGB1211	OFGB1217	OFGB1218	OFGB1258	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1298	OFGB1306	OFGB1320	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1473	OFGB14936	OFGB15212	OFGB1539	OFGB1670	OFGB1765	OFGB1780	OFGB1781	OFGB2106	OFGB2164	OFGB2378	OFGB2403	OFGB2404	OFGB2834	OFGB28369	OFGB2838	OFGB28386	OFGB2839	OFGB2840	OFGB2844	OFGB2845	OFGB2846	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2930	OFGB2932	OFGB2937	OFGB2949	OFGB2952	OFGB2959	OFGB2960	OFGB2979	OFGB2982	OFGB2984	OFGB2992	OFGB2997	OFGB2999	OFGB3002	OFGB3004	OFGB3009	OFGB3012	OFGB3023	OFGB30287	OFGB30328	OFGB3034	OFGB3038	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB31223	OFGB31455	OFGB3230	OFGB32310	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB42704	OFGB4355	OFGB4405	OFGB45503	OFGB4605	OFGB4616	OFGB48199	OFGB49155	OFGB49665	OFGB49681	OFGB52309	OFGB529	OFGB628	OFGB629	OFGB658	OFGB667	OFGB67123	OFGB72728	OFGB72924	OFGB72939	OFGB73062	OFGB73144	OFGB73178	OFGB73497	OFGB73902	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78699	OFGB78785	OFGB79291	OFGB79315	OFGB79330	OFGB79760	OFGB8179	OFGB81848	OFGB82250	OFGB82363	OFGB8271	OFGB8301	OFGB84092	OFGB84123	OFGB84435	OFGB84486	OFGB88346	OFGB88349	OFGB88367	OFGB88381	OFGB88483	OFGB88649	OFGB89158	OFGB90573	OFGB9115	OFGB9119	OFGB91940	OFGB92029	OFGB92040	OFGB92044	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB94449	OFGB94475	OFGB94479	OFGB94545	OFGB94585	OFGB94588	OFGB94700	OFGB94728	OFGB94730	OFGB94733	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB9512	OFGB95121	OFGB95179	OFGB9644	OFGB9718	OFGB9989	Oscillatoriales	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Selenomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales	Victivallales
BMT115D18	3.14160528370703	0	0	0	3.74646500199154	0.0040517811194416	0	0	0	0	0	0	0	0	1.10229637772661	0	2.08981206897129	0	14.6098750637529	11.9826510220356	0	43.3547700065074	0.523103590884907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42978547719467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6075568739328	0	0	0	0	0	0	0	0	0	0.184466235818599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52581769959226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242174448917257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157663449417605	0.423063589270575	15.2347	0	0	0
BMT115D4	0.484184947065551	0	0	0.0010563420609685	61.9417519681287	0.018346548914902	0	0	0	0	0	0	0	0	0.2826686847787	0	0.248274187273564	0.0064479119401521	0.0744087347746256	6.32289174455236	0	14.5490752623484	0.117237067294535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0348508372754748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0794538244578115	0	0	0	0	0.0063042494198603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203383875050643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034817034329523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112107470246472	15.49264	0.0019267679192066	0.019521201286699	0
BMT115pre	1.520512620426	0.0018842325786524	0	0	11.6513295360099	0	0	0	0	0	0	0	0	0	1.79122717392294	0	0.577119152531795	6.75792234252116	0.660222481450523	6.36974677986378	0	48.2021224743554	0.399449422856009	0	0.0059522828321449	0.244879280859938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263161855545692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44512038238795	0	0	0	0	0	0	0	0	0	0.0233991727759021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127504993701033	0	0	0	0	0	0	0	0	0	0	0.000819917105355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136941924230936	0	0	0	0	0	0	0.0177228235849825	21.16182	0	0.001245643294674	0
BMT116D1	0.126943006333719	0.1353108443474	0	0.009854867061327	2.01588344930204	0.0040299367090069	0	0	0	0	0	0	0	0.0019357774584749	0	0	18.5493499231483	4.61742756967723	10.3596210336244	5.46762102943943	0	38.4517378978629	0.80861823934723	0	0	0	0	0	0	0.0115706698086117	0	0	0	0	0	0	0	0	0	0	0	0.0095469024656606	0	0	0	0	0.375523228967248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018917825162368	0	0.0253850816713648	0.0030180530375314	0	0	0.0224814154836524	0	0	0	0	0	1.38002454913525	0	0	0	0	0	0	0.0035547913328358	0	0	0	0	0	0	0	0	0	0	5.36908995680305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154475041186302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010822755790564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0683681402379566	0	12.01012	0	0.0155566115753806	0
BMT116D-3	1.09035740311504	0	0	0	40.2628227591306	0.0005312851726381	0	0	0	0	0	0	0	0	0	0	2.3106941453709	0.17034014606536	3.71648314526938	8.53633596383445	0	25.3570184908113	1.82916425080523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630804161881033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002108274494595	0	0	0.0142603686814458	0	0	0.0125821821837475	0	0	0	0	0.0019733449269416	0.0404114055124117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.132576733318161	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163163579685756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018552815552442	0	0	0	0.0234355792819265	0	0.0274244346257017	0.008542728252102	15.66902	0	0	0
BMT118D10	0.553811035687904	0.0210369585709092	0	0	15.332536457926	0.000570842737022	0	0	0	0	0	0	0	0	0.748880164429275	0	1.95851464033421	0	0.120223223647896	12.6389822500159	0	8.84853968580151	0.025772145864895	0	0	0	0	0	0	0	0	0	0	0	0	0.002667052131988	0	0	0	0	0	0	0.0005334104263976	0	0.0517688855935363	0	0.0202789542807652	0	0	0	0	0	0	0.0289351761126562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099382784707765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00362157605291	0.0047351872939857	0	0.050879868216207	0	0	0.0280929491236074	0.0311156082065272	0	0.0042579253335247	0	0.0270542025037805	0.064570735827079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0871049868229639	0	0	0	0	0	0	0	0	0	0.0039210345379052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303014554504466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041269122463393	0	0	0	0.0132416798833792	0	0.0152910988900648	0	0	2.2969308026117	0	0	0	0	0	0	0	0	0.0018809736088757	0	0	0	0	0	0	0	0	0.594397018482403	0	0	0	0.433578453962351	0	0	0.45001123832646	6.41922	0.0163017712769234	49.056371920295	0
BMT118D4	0.666246092183564	0.0302161657966871	0	0	27.8932384766074	0.0026516050283298	0	0	0	0	0	0	0	0	0.349561264192245	0	1.59984502730524	0	0.0015944291673617	18.1950537431223	0	31.0468893890103	0.031256010905836	0	0.0041853765643246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0571308233718262	0	0.212301709784581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0579280379555071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123568260470535	0	0	0.0225299773648943	0	0	0.011368973193362	0.0115422807115535	0	0.0096878902669045	0	0.0138819322071387	0.0136739631853089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35436188244615	0	0	0	0	0	0.0060484323848831	0	0	0	0	0	0	0	0	0.0117502497333833	0	0	0	0	0	0	0	0	0	0	0.0098698631610056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0737943412459385	0	0	0	0	0	0.0017070790541862	0	0	2.24181940156608	0	0	0	0	0	0	0	0.0002166343977393	0.0150690887067504	0	0	0	0	0	0	0	0	0.506534548794192	0	0	0	0.0740543025232257	0	0	0.323625794094888	13.34624	0.497409907961409	2.29435757570583	0
BMT118D-9	0	0.0147377139213079	0	0	46.8566213907965	0.0006856626619108	4.24006530168092	0	0	0	0	0	0	0	0.513609733488561	2.09192451501189	1.65563332992822	0.0139471852052224	0.215685273578507	6.51741720033216	0	12.2725791861082	0.0430354153093476	0	0	0	0	0	0	0.0080827527909964	0	0	0	0	0	0	0	0	0	0	0	0	0.0339604683134683	0	0.0046786393400977	0	0.0090426805176717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091959462891576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0680580691593188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353721267350495	0	0	0	0	0	0	0	0	0	0	0.134648013560193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143618094501898	0	0	0	0	2.25639482105543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190452887620187	0	0	0	0.849842569650553	0	0	0.026160047206788	19.3338	2.3875580549692	0.0731965058138744	0
BMT119D1	0.179477268121338	0.0155371192235156	0	0.0010015663631687	12.2409985639123	0.719561228964769	0.122079811155128	0	0	0	0	0	0	0.0456868348737758	0.0733369148142472	0.896478938602454	0.853754000836853	0.140210730447363	0.339582359491814	16.5539059712461	0	23.2057704504483	0.13771965513384	0	0	0	0	0	0	0	0	0	0.800465534078514	0.0083806279448054	0	0.0023712297657927	0.0011898950810295	0	0	0	0	0.0490510706064709	0	0	0	0.0309971948806337	0.203044039042737	0	0	0.0354914029204936	0	0.0259893630647898	1.28536918058873	0.0011898950810295	0.0022171426329975	0	0	0	0	0	0	0.016872541041074	1.16816023490919	0.0875814142015365	0	0	0	0.0084063091336046	0	0.169453044093384	0.0452074526828574	0	0.0200570084521747	0.0002739326805247	0	0.027085093786889	0	0.008842889343191	0	0.286430859073738	0	0.0255527828552034	0	0	0	0.0109744280135245	0	0	0	0.0407560466243295	0.0099728616503557	0.0004793821909183	0	0	0.161645962698428	0	0	0.0084833527000022	0	0	1.710923599784	0	0	0	0	0	0.0093907547042406	0.0016007941018167	0	0.070871520689524	0	0	0.0118219072438981	0.134030124343022	0	0.035457161335428	0	2.47864561814353	0.0426050922178718	0	0	0.0568667123976939	4.27812651730344	0	0	0.0134997449121125	1.4166856593153	0	0	0	0	0	0	0	0	0.0102981567084789	0	0	0	0	0	0	0	0	0	0	0.0758964732979007	0	0.0067284714653902	0	0	0.24574329561954	0	0.006445978388599	0	0	0.0045284496249255	0.0299699473286657	0	1.67241037698147	0.0258951987058594	0	0	0.0070965685048454	0	0.142590520609422	0	0	0	0.0610185045868978	0.0098187745175605	0	0	0	0	0	0.673634702995534	0	0.018242204443698	0	0	0.0083806279448054	0	0.0026451624463175	0	0.0106919349367333	0	0.0628589897841738	0	0	0.220070667216606	0	3.8602593339554	0	0	0	0	0.0019260891599399	0	0	0	0	0	0	0	0	0.201066587505199	0	0.0094934794594373	0	0.0061292437267422	0.0030389406745719	0	0	0	0	0	0	0	0	0.0048280634942494	0.11322836141567	0.0080382120941494	0	0	0	0.01443282810515	0	0.176729380919824	14.39604	2.28565148431755	5.27835745865466	0.0181737212735668
BMT119D-7	0.190769573115835	0	0	0	12.3705720998861	0.532134098467674	0.106401982215402	0	0	0	0	0	0	0.0585011315306858	0.187922133658465	1.22224342838796	1.15262752539284	0.0582704978051668	0.27330096474002	22.4491683292596	0	15.0269403861907	0.0145210541797926	0	0	0	0	0	0	0	0	0	0	0	0	0.0079746045862147	0.0253697098070904	0	0	0	0	0.0229391851612363	0	0	0	0.0337967113164386	0.178111329796003	0	0	0.0242076706515908	0	0.0077705824444095	1.24526244830034	0	0.0072649623538486	0	0	0	0	0	0	0.0012862265461636	0.733415247150432	0	0	0	0	0.0321911457657102	0.0060053473913986	0.335616423269674	0.0876674272809352	0	0.0017031413576787	0	0	0.0294324115873867	0.0013926728810186	0.0733592657708524	0	1.10524116532659	0	0.0194530676947375	0	0	0	0.0179095958393411	0	0	0	0.0773687443837212	0.0354377589787854	0.0113808873015723	0	0	0.203880213358799	0	0	0.0121792348129843	0	0	3.03677200496453	0	0	0	0	0	0.0152395669400634	0.0035748227455445	0	0.0250769823862393	0	0	0.0153460132749183	0.465640621294964	0	0.0005588432579883	0	10.2175353079429	0.0645419610337028	0	0	0.0349143978324153	0.746747650591012	0	0	0.0145387952356018	3.26534776800968	0	0	0	0	0	0	0	0	0.0083205551744932	0	0	0	0	0	0	0	0	0	0	0.12856943144894	0	0.0159580797003341	0	0	0.109896970209805	0	0.0021289266970984	0	0	0.0005322316742746	0	0	1.52966931397689	0.176967031696313	0	0	0.0381166584059676	0	0.378132863516311	0	0	0	0.233906950315793	0.0591398095398153	0	0	0	0	0	0.368934126079265	0	0	0	0	0.0428978729465347	0	0	0	0.0884036810970151	0	0.0558311026314081	0	0	0.845041970301631	0	4.82313665544407	0	0.0040715723082008	0	0	0.0024482657016632	0	0	0	0	0	0	0	0	0.018938577076272	0.0004790085068471	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298227148151881	0	0	0	0	0.0757631788329928	0	0.189217230732533	11.29472	2.43714205967093	1.04685535065866	0.10812286462889
BMT119D9	0.318513207397576	0	0	0.0156912808593365	64.087959595388	0.0024202721050238	3.34423122502831	0	0	0	0	0	0	0.0113185959409663	0	0.058392438518976	0.0749564569031724	0	0.0026542017508625	4.13088264021955	0	12.2732718229283	0.05906723557428	0	0.0034549609231566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162005277037393	0	0	0	0	0	0.0891092004764158	0	0	0	0	0	0	0	0	0	0.0106078097093794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047775631515525	0.242027210502381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100679720651362	0	0	0	0	0	0	0	0	0	0	0.0937877933931904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010886725825571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.02706	0	4.97663728016135	0
BMT120D0	0	0.69722979903429	0	0.0801814692412934	9.89710046659508	2.71618327004641	0	0	0	0	0	0	0	0	0.0555578128833344	0	2.04496628445392	0.0138746298982926	3.90339587805301	4.58424378806209	0.165834862117689	38.889342445821	17.2558636517546	0	0.0477141576416866	0	0.0003727006810286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.516698671426041	0	0	0	0.006056386066715	0	0	0	0	0	0.137086086858345	0	0	0	0	0	0	0	0	0	0	0.0063867343976267	0	0	0.0036084202299589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031086624985796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1724333582659	0.000271055040748	0	0	0.0007284604220104	0	0.00574297867585	1.28661357373093	15.2953	2.2140961594107	0	0
BMT120D23	0	0	0	0.320165916736866	26.2895767992033	22.1231622892651	0	0	0	0	0	0	0	0	0.0021958448780152	0	4.99954487613655	0	1.86949371883569	0.767104160286166	0.0260232761306763	2.92363335768011	24.4899645864473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.18913	0	0	0
BMT120D-5	0	0.0692631289929248	0	0.0125076785896097	5.30882386953047	1.44704092892924	0	0	0	0	0	0	0	0	0	0	1.00660376337583	0.043272932927593	6.93133579795991	5.50228808169129	0.0777310091477134	50.2205766235291	6.66247853770875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023627450968483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.742868537949999	0	0	0	0.0254119018108584	0	0	0	0	0	0.538127587826949	0	0	0	0	0	0	0.0080300287906873	0	0	0	0.0199511517793312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.287048745227596	0	0	0	0	0	0	2.1769969823115	17.38654	1.5307531529375	0	0
BMT120D6	0	0.0437970243215092	0	0.0221650713143515	65.1006487386635	0.0146471995925658	0	0	0	0	0	0	0	0	0	0	0.519627703250883	0	0.625076697233143	1.85840523936053	1.66032016257569	15.4875476550632	0.944658532637133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0048974597033748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005511901142174	0	0	0	0	0	0	0.0505829878588423	9.64096	4.012926072705	0.0131653114166368	0
BMT121D0	0	0.0043287889420405	0	0	6.66731592291433	0.448043154843011	0	0	0	0	0	0	0	0	0.0026818692405989	0	1.46952035086885	0	0.385838187759052	4.91385941586798	0	75.5841287586549	0.102810987263765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.275737555915135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141347108365257	10.00439	0	0	0
BMT121D15	0	0.0624509135050518	0	0.0041558749053792	46.1204941639184	16.5197762718431	0	0	0	0	0	0.000876290950821	0	0	0.0035051638032843	0.141325775226978	2.61340328052948	0	2.5729984591634	9.72176268366584	0	7.12690900762007	0.161567228576143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232650909368986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131391585734997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009890808751842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147659363287368	0	0	0	0	0	0	1.1995555501938	13.23852	0	0	0
BMT121D22	0	0.0532710542623678	0	0	25.0158894402182	16.2229077538496	0	0	0	0	0	0	0	0	0	0.125644651328141	1.17090798974174	0	1.20283209897742	3.54925412779974	0	35.3561017219461	0.170155837211569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0237169667773975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0242780673332187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006280976371132	0	0	0	0	0	0	0.408791066138809	16.25365	0.421972741883026	0	0
