Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20215D91_2	29.85598748477274	44.0	135.4821710362195	147	9.090909090909092	27286583.0
D20215PRE_1	24.515429478783574	45.0	138.3431882879384	150	9.090909090909092	32099353.0
D20215PRE_2	22.40670814178054	45.0	138.30593180491832	147	9.090909090909092	32099353.0
D20231D14_1	55.731014120698525	42.0	142.79928095665448	150	18.181818181818183	22029270.0
D20231D14_2	50.88875022259852	42.0	142.6943042597417	150	18.181818181818183	22029270.0
D20231D188_1	28.46651869883378	47.0	128.55805213934303	147	9.090909090909092	26270565.0
D20231D188_2	26.85938245091998	47.0	128.54094744441164	147	9.090909090909092	26270565.0
D20231D1_1	41.60278435860779	40.0	137.11436167654549	150	9.090909090909092	25366732.0
D20231D1_2	40.6935491212388	40.0	137.0785246597788	150	9.090909090909092	25366732.0
D20231D21_1	41.452969119915636	43.0	138.64648745187318	150	9.090909090909092	23517813.0
D20231D21_2	39.21898777725047	43.0	138.59589890437516	150	9.090909090909092	23517813.0
D20231D29_1	49.31738546556193	40.0	137.4622491186819	150	9.090909090909092	27039329.0
D20231D29_2	46.55114949386183	40.0	137.38796066278124	150	9.090909090909092	27039329.0
D20231D69_1	40.085200266410546	49.0	139.58902270488468	150	9.090909090909092	27400976.0
D20231D69_2	38.02120744128236	49.0	139.5489940577299	147	9.090909090909092	27400976.0
D20231D90_1	29.463494787258696	49.0	129.77357671070777	147	18.181818181818183	27693070.0
D20231D90_2	27.617627606756542	49.0	129.65809922843513	147	18.181818181818183	27693070.0
D20231PRE_1	20.768678030280725	47.0	138.21929957001538	150	9.090909090909092	26327685.0
D20231PRE_2	19.365300948174678	47.0	138.17757767156513	147	9.090909090909092	26327685.0
D20236D0_1	23.23312354916372	42.0	111.13904071455022	122	9.090909090909092	12872769.0
D20236D0_2	22.39088776609138	42.0	111.17391673850436	122	9.090909090909092	12872769.0
D20236D14_1	72.92993347155787	39.0	139.8386084981323	150	18.181818181818183	23051065.0
D20236D14_2	69.85521645721776	39.0	139.78996193885186	150	18.181818181818183	23051065.0
D20236D169_1	29.186272173724774	47.0	139.08935279843806	147	9.090909090909092	6681906.0
D20236D169_2	28.719183968289812	47.0	139.0739465655458	147	9.090909090909092	6681906.0
D20236D27_1	79.58688697513938	33.0	146.23539716034074	150	18.181818181818183	25285921.0
D20236D27_2	74.87059386957489	34.0	146.11680519764337	150	18.181818181818183	25285921.0
D20236D34_1	53.47722488691875	34.0	124.65995288199886	147	18.181818181818183	31668576.0
D20236D34_2	50.96570748295689	34.0	124.85287560766862	147	18.181818181818183	31668576.0
D20236D43_1	44.97269117201716	38.0	135.422825728399	150	9.090909090909092	28420035.0
D20236D43_2	42.31398208098634	38.0	135.3692795592968	147	9.090909090909092	28420035.0
D20236D56_1	43.616240337460354	38.0	131.6030640989694	147	9.090909090909092	31656484.0
D20236D56_2	41.17507289197532	38.0	131.624754884339	147	9.090909090909092	31656484.0
D20236D68_1	42.740562238574164	44.0	135.55063543365057	147	9.090909090909092	27288687.0
D20236D68_2	40.643598495942065	44.0	135.49006297005056	147	9.090909090909092	27288687.0
D20236D8_1	37.757604685722335	44.0	127.28135358703292	147	9.090909090909092	34737094.0
D20236D8_2	36.33493098748163	44.0	127.24962065047814	147	9.090909090909092	34737094.0
D20236D99_1	39.22013146274086	42.0	138.1578344504687	150	9.090909090909092	20184364.0
D20236D99_2	37.43793601368633	42.0	138.1259787031189	150	9.090909090909092	20184364.0
D20236PRE_1	28.230747391112473	47.0	140.37657823628894	150	9.090909090909092	30284201.0
D20236PRE_2	26.512252148573154	47.0	140.31870456149727	150	9.090909090909092	30284201.0
D20248D14_1	49.04436052738291	43.0	136.32394549400598	147	9.090909090909092	30144281.0
D20248D14_2	47.91508408337517	43.0	136.29855921924295	147	9.090909090909092	30144281.0
D20248D194_1	36.726798881471446	43.0	130.80953919148263	147	9.090909090909092	32409644.0
D20248D194_2	35.1517829619018	43.0	130.80140127426267	147	9.090909090909092	32409644.0
D20248D1_1	63.049029722572264	41.0	134.93052768037595	147	18.181818181818183	27642074.0
D20248D1_2	59.911710494992384	41.0	134.9071844609055	147	18.181818181818183	27642074.0
D20248D21_1	39.1687947283063	43.0	138.73525344748023	150	9.090909090909092	36087299.0
D20248D21_2	36.471676643559206	43.0	138.7107753894244	150	9.090909090909092	36087299.0
D20248D28_1	44.637128030363314	40.0	112.05703324326204	127	9.090909090909092	28176567.0
D20248D28_2	43.529941549890715	40.0	112.12262739460063	127	9.090909090909092	28176567.0
D20248D54_1	41.20269614543341	45.0	135.77945215191963	147	9.090909090909092	29435277.0
D20248D54_2	40.121516905052225	45.0	135.76431147564875	147	9.090909090909092	29435277.0
D20248D8_1	36.91644310878194	44.0	136.09892836283444	147	9.090909090909092	26152975.0
D20248D8_2	34.88592244385693	44.0	136.0349764414947	147	9.090909090909092	26152975.0
D20248PRE_1	33.78423621430632	44.0	136.6465421082383	147	9.090909090909092	24556133.0
D20248PRE_2	32.41685930158003	44.0	136.61008042267892	147	9.090909090909092	24556133.0
