Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D20231D69_1	45.63005406293756	50.0	150.0	150	18.181818181818183	31885285.0
D20231D69_2	43.509000064501656	50.0	150.0	150	18.181818181818183	31885285.0
D20231D90_1	35.464692012608594	51.0	150.0	150	27.27272727272727	30173232.0
D20231D90_2	33.6095411961401	50.0	150.0	150	27.27272727272727	30173232.0
D20231PRE_1	26.987288783399066	48.0	150.0	150	18.181818181818183	29469742.0
D20231PRE_2	25.502459621201595	47.0	150.0	150	18.181818181818183	29469742.0
D20236D0_1	33.569548539112915	47.0	150.0	150	18.181818181818183	14302123.0
D20236D0_2	32.68457295597558	45.0	150.0	150	18.181818181818183	14302123.0
D20236D14_1	77.95612184053228	40.0	150.0	150	27.27272727272727	34387964.0
D20236D14_2	74.83882095225557	39.0	150.0	150	27.27272727272727	34387964.0
D20236D169_1	35.30956873188998	48.0	150.0	150	18.181818181818183	7563223.0
D20236D169_2	34.821767675173774	48.0	150.0	150	18.181818181818183	7563223.0
D20236D27_1	82.12585202271832	34.0	150.0	150	18.181818181818183	38304436.0
D20236D27_2	77.37189782874728	34.0	150.0	150	18.181818181818183	38304436.0
D20236D34_1	63.39507923559487	38.0	150.0	150	27.27272727272727	38086153.0
D20236D34_2	60.786374100384904	37.0	150.0	150	27.27272727272727	38086153.0
D20236D43_1	51.07154106692352	40.0	150.0	150	27.27272727272727	31927803.0
D20236D43_2	48.45702589612833	39.0	150.0	150	18.181818181818183	31927803.0
D20236D56_1	50.81010970524912	40.0	150.0	150	27.27272727272727	36636972.0
D20236D56_2	48.21302657298381	39.0	150.0	150	18.181818181818183	36636972.0
D20236D68_1	48.84279143428426	45.0	150.0	150	18.181818181818183	30780070.0
D20236D68_2	46.67713631679998	45.0	150.0	150	18.181818181818183	30780070.0
D20236D8_1	45.39811553296044	46.0	150.0	150	18.181818181818183	39241402.0
D20236D8_2	43.984416436048946	45.0	150.0	150	18.181818181818183	39241402.0
D20236D99_1	44.98723926277175	43.0	150.0	150	18.181818181818183	22762804.0
D20236D99_2	43.115195204278336	43.0	150.0	150	18.181818181818183	22762804.0
D20236PRE_1	33.993995422952906	47.0	150.0	150	18.181818181818183	33913999.0
D20236PRE_2	32.08320561865325	47.0	150.0	150	18.181818181818183	33913999.0
D20248D14_1	55.535993313663774	44.0	150.0	150	27.27272727272727	35505244.0
D20248D14_2	54.45013395612791	44.0	150.0	150	27.27272727272727	35505244.0
D20248D194_1	43.67164168632579	45.0	150.0	150	18.181818181818183	36397836.0
D20248D194_2	42.17481780435758	44.0	150.0	150	18.181818181818183	36397836.0
D20248D1_1	69.53577793318001	42.0	150.0	150	27.27272727272727	35128037.0
D20248D1_2	66.22090470019826	42.0	150.0	150	27.27272727272727	35128037.0
D20248D21_1	46.885190546712174	44.0	150.0	150	18.181818181818183	43072082.0
D20248D21_2	43.96072094655727	44.0	150.0	150	18.181818181818183	43072082.0
D20248D28_1	58.74780917563034	45.0	150.0	150	27.27272727272727	36750504.0
D20248D28_2	57.83983140146295	44.0	150.0	150	27.27272727272727	36750504.0
D20248D54_1	47.67293983796049	46.0	150.0	150	18.181818181818183	34719298.0
D20248D54_2	46.55520794101916	46.0	150.0	150	18.181818181818183	34719298.0
D20248D8_1	42.60878352023094	45.0	150.0	150	18.181818181818183	28789967.0
D20248D8_2	40.544781837413666	45.0	150.0	150	18.181818181818183	28789967.0
D20248PRE_1	39.780100750832936	45.0	150.0	150	18.181818181818183	27619911.0
D20248PRE_2	38.347781108500534	45.0	150.0	150	18.181818181818183	27619911.0
D20622D-1_1	54.71574603358033	43.0	150.0	150	18.181818181818183	34261095.0
D20622D-1_2	51.44487027042476	43.0	150.0	150	18.181818181818183	34261095.0
D20622D11_1	29.16178321402917	47.0	150.0	150	18.181818181818183	24173318.0
D20622D11_2	27.64988752348131	46.0	150.0	150	18.181818181818183	24173318.0
D20622D14_1	74.69694107047675	43.0	150.0	150	27.27272727272727	29207450.0
D20622D14_2	74.27981650844237	42.0	150.0	150	27.27272727272727	29207450.0
D20622D167_1	83.0659397602853	38.0	150.0	150	27.27272727272727	35418669.0
D20622D167_2	79.33391820370338	38.0	150.0	150	27.27272727272727	35418669.0
D20622D20_1	73.20758161143684	39.0	150.0	150	27.27272727272727	33799561.0
D20622D20_2	69.61077587180098	38.0	150.0	150	27.27272727272727	33799561.0
D20622D25_1	80.15093462343003	51.0	150.0	150	27.27272727272727	35394853.0
D20622D25_2	77.96277502478728	51.0	150.0	150	27.27272727272727	35394853.0
D20622D276_1	81.81288468964082	38.0	150.0	150	27.27272727272727	38002941.0
D20622D276_2	78.89440600519693	38.0	150.0	150	27.27272727272727	38002941.0
D20622D28_1	51.171213579684775	48.0	150.0	150	27.27272727272727	30784371.0
D20622D28_2	49.80527132692703	48.0	150.0	150	18.181818181818183	30784371.0
D20622D32_1	55.269907654024145	48.0	150.0	150	27.27272727272727	32202508.0
D20622D32_2	54.06311006899681	46.0	150.0	150	27.27272727272727	32202508.0
D20622D64_1	72.09730584403924	46.0	150.0	150	27.27272727272727	145506614.0
D20622D64_2	71.56117752699495	46.0	150.0	150	27.27272727272727	145506614.0
D20622D7_1	81.80694810007255	39.0	150.0	150	27.27272727272727	35955606.0
D20622D7_2	78.75838705389575	38.0	150.0	150	27.27272727272727	35955606.0
D20622D90_1	45.214638757791036	47.0	150.0	150	18.181818181818183	33102645.0
D20622D90_2	43.09930225815535	46.0	150.0	150	18.181818181818183	33102645.0
D20622PRE_1	42.92160108240287	47.0	150.0	150	18.181818181818183	27663548.0
D20622PRE_2	40.451989989811956	46.0	150.0	150	18.181818181818183	27663548.0
D20653D103_1	35.80294625556772	44.0	150.0	150	18.181818181818183	28731386.0
D20653D103_2	33.908142119379505	43.0	150.0	150	18.181818181818183	28731386.0
D20653D12_1	33.99303212747496	44.0	151.0	151	27.27272727272727	26222716.0
D20653D12_2	33.59077281178597	44.0	151.0	151	27.27272727272727	26222716.0
D20653D22_1	24.939212462348436	44.0	151.0	151	27.27272727272727	23770158.0
D20653D22_2	24.222613261035363	43.0	151.0	151	27.27272727272727	23770158.0
D20653D29_1	65.25378827948047	47.0	150.0	150	36.36363636363637	18315887.0
D20653D29_2	61.86321319378712	46.0	150.0	150	36.36363636363637	18315887.0
D20653D7_1	64.38580010433441	41.0	150.0	150	27.27272727272727	31272528.0
D20653D7_2	61.97689570861747	41.0	150.0	150	27.27272727272727	31272528.0
D20653PRE_1	61.20194248821305	43.0	150.0	150	27.27272727272727	36049154.0
D20653PRE_2	59.66194080250054	43.0	150.0	150	27.27272727272727	36049154.0
D20726D0_1	57.52536197682565	43.0	150.0	150	27.27272727272727	30180466.0
D20726D0_2	54.473950815642816	43.0	150.0	150	27.27272727272727	30180466.0
D20726D174_1	76.18413111186102	51.0	150.0	150	27.27272727272727	38867243.0
D20726D174_2	71.51927980366105	51.0	150.0	150	27.27272727272727	38867243.0
D20726D28_1	44.33703327913112	44.0	150.0	150	18.181818181818183	26548083.0
D20726D28_2	42.34405500198456	44.0	150.0	150	18.181818181818183	26548083.0
D20726D366_1	42.98762999015284	45.0	150.0	150	18.181818181818183	32919599.0
D20726D366_2	41.25724315785197	45.0	150.0	150	18.181818181818183	32919599.0
D20726D62_1	60.35595409368289	40.0	150.0	150	27.27272727272727	24140207.0
D20726D62_2	57.4595175544088	40.0	150.0	150	27.27272727272727	24140207.0
D20726D97_1	57.628010905157424	49.0	150.0	150	36.36363636363637	27552133.0
D20726D97_2	56.394477000389365	47.0	150.0	150	27.27272727272727	27552133.0
D20726PRE_1	43.48687461199692	45.0	150.0	150	18.181818181818183	35843755.0
D20726PRE_2	41.66417191988842	44.0	150.0	150	18.181818181818183	35843755.0
D20784D113_1	36.80510404118612	45.0	150.0	150	18.181818181818183	33657811.0
D20784D113_2	33.840270355820394	45.0	150.0	150	18.181818181818183	33657811.0
D20784D12_1	63.12895642427993	45.0	151.0	151	36.36363636363637	29899435.0
D20784D12_2	63.397837067598886	44.0	151.0	151	36.36363636363637	29899435.0
D20784D171_1	37.278395194141936	47.0	150.0	150	18.181818181818183	44083431.0
D20784D171_2	35.25534975797106	47.0	150.0	150	18.181818181818183	44083431.0
D20784D24_1	53.007024067303	47.0	150.0	150	27.27272727272727	32649846.0
D20784D24_2	53.11803126556185	45.0	150.0	150	27.27272727272727	32649846.0
D20784D61_1	53.56331195020292	44.0	150.0	150	27.27272727272727	32002607.0
D20784D61_2	51.882351447664846	44.0	150.0	150	27.27272727272727	32002607.0
D20784D7_1	68.3821894505163	42.0	150.0	150	18.181818181818183	38628759.0
D20784D7_2	63.70918635420695	42.0	150.0	150	18.181818181818183	38628759.0
D20784D89_1	38.14403168692411	50.0	150.0	150	18.181818181818183	29413426.0
D20784D89_2	35.70694552084154	49.0	150.0	150	18.181818181818183	29413426.0
D20784PRE_1	41.60792153728469	47.0	150.0	150	18.181818181818183	30752376.0
D20784PRE_2	40.25221750963319	46.0	150.0	150	18.181818181818183	30752376.0
D20923D15_1	45.370743896398004	45.0	150.0	150	18.181818181818183	33518581.0
D20923D15_2	43.10662898731336	44.0	150.0	150	18.181818181818183	33518581.0
D20923D22_1	44.1736386107926	43.0	150.0	150	18.181818181818183	26367767.0
D20923D22_2	41.3465569290395	43.0	150.0	150	18.181818181818183	26367767.0
D20923D8_1	53.76067022890649	48.0	150.0	150	27.27272727272727	34674669.0
D20923D8_2	49.62890591204646	48.0	150.0	150	18.181818181818183	34674669.0
D20923D98_1	34.969242935633076	47.0	150.0	150	18.181818181818183	30712421.0
D20923D98_2	34.08086802394622	45.0	150.0	150	18.181818181818183	30712421.0
D20923PRE_1	46.215527630316345	44.0	150.0	150	18.181818181818183	35928806.0
D20923PRE_2	44.843225996860795	43.0	150.0	150	18.181818181818183	35928806.0
D21044D102_1	28.5243758932408	48.0	150.0	150	18.181818181818183	29424792.0
D21044D102_2	27.14800478410217	47.0	150.0	150	18.181818181818183	29424792.0
D21044D10_1	46.08801940572982	49.0	150.0	150	18.181818181818183	21099913.0
D21044D10_2	45.34797414783122	48.0	150.0	150	18.181818181818183	21099913.0
D21044D20_1	71.05843485577192	47.0	150.0	150	27.27272727272727	41261050.0
D21044D20_2	69.64218340034232	47.0	150.0	150	27.27272727272727	41261050.0
D21044D27_1	56.440021698580395	47.0	150.0	150	27.27272727272727	38342885.0
D21044D27_2	53.351916860064485	47.0	150.0	150	27.27272727272727	38342885.0
D21044D60_1	27.140480897253823	50.0	150.0	150	18.181818181818183	32924738.0
D21044D60_2	26.871996371039756	48.0	150.0	150	18.181818181818183	32924738.0
D21044PRE_1	28.760751739576406	47.0	150.0	150	18.181818181818183	23090706.0
D21044PRE_2	27.80194499282092	46.0	150.0	150	18.181818181818183	23090706.0
D21276D-2_1	60.04672305016852	48.0	150.0	150	36.36363636363637	26535024.0
D21276D-2_2	55.50519304303532	47.0	150.0	150	45.45454545454545	26535024.0
D21276D13_1	44.43747577828816	44.0	150.0	150	18.181818181818183	35126631.0
D21276D13_2	42.49380927814321	44.0	150.0	150	18.181818181818183	35126631.0
D21276D183_1	39.96443453515912	45.0	150.0	150	18.181818181818183	25467942.0
D21276D183_2	38.48303512869562	44.0	150.0	150	18.181818181818183	25467942.0
D21276D30_1	45.95755002517563	47.0	150.0	150	18.181818181818183	41421200.0
D21276D30_2	43.592094183708284	47.0	150.0	150	18.181818181818183	41421200.0
D21276D57_1	31.512835128991725	46.0	150.0	150	27.27272727272727	22972709.0
D21276D57_2	30.349983407490257	46.0	150.0	150	27.27272727272727	22972709.0
D21276D5_1	35.3026293214528	49.0	150.0	150	18.181818181818183	33064525.0
D21276D5_2	34.11851818435001	48.0	150.0	150	18.181818181818183	33064525.0
D21276D89_1	45.970582245535574	44.0	150.0	150	27.27272727272727	30203013.0
D21276D89_2	44.01179468170561	44.0	150.0	150	27.27272727272727	30203013.0
D21276PRE_1	29.032283067932354	46.0	150.0	150	18.181818181818183	36657328.0
D21276PRE_2	26.90362643817322	45.0	150.0	150	18.181818181818183	36657328.0
D21281D2_1	53.8025362514634	42.0	150.0	150	27.27272727272727	33800612.0
D21281D2_2	51.96643692521828	41.0	150.0	150	27.27272727272727	33800612.0
D21281D49_1	33.96201032975162	46.0	150.0	150	18.181818181818183	29698408.0
D21281D49_2	33.46576069480447	45.0	150.0	150	18.181818181818183	29698408.0
D21281PRE_1	30.514213000773353	46.0	150.0	150	18.181818181818183	32858620.0
D21281PRE_2	28.769212268306248	46.0	150.0	150	18.181818181818183	32858620.0
D21309D0_1	41.775721793011314	45.0	150.0	150	18.181818181818183	35605786.0
D21309D0_2	39.706622608763674	44.0	150.0	150	18.181818181818183	35605786.0
D21309D10_1	40.299782428361695	44.0	150.0	150	18.181818181818183	30486504.0
D21309D10_2	37.016410080699266	43.0	150.0	150	18.181818181818183	30486504.0
D21309D15_1	74.67485690722592	41.0	150.0	150	45.45454545454545	21941429.0
D21309D15_2	68.9781388594763	40.0	150.0	150	45.45454545454545	21941429.0
D21309D181_1	28.38310785053514	47.0	150.0	150	18.181818181818183	29951605.0
D21309D181_2	27.50864203586137	47.0	150.0	150	18.181818181818183	29951605.0
D21309D22_1	35.70874068253457	50.0	150.0	150	18.181818181818183	7932540.0
D21309D22_2	33.4904332457121	49.0	150.0	150	18.181818181818183	7932540.0
