Sample	FastQC_mqc-generalstats-fastqc-percent_duplicates	FastQC_mqc-generalstats-fastqc-percent_gc	FastQC_mqc-generalstats-fastqc-avg_sequence_length	FastQC_mqc-generalstats-fastqc-median_sequence_length	FastQC_mqc-generalstats-fastqc-percent_fails	FastQC_mqc-generalstats-fastqc-total_sequences
D19688D5_trimmed_1	45.19351185082897	43.0	139.4994267399036	150	9.090909090909092	30896970.0
D19688D5_trimmed_2	43.10634876590582	43.0	139.4237733667735	150	9.090909090909092	30896970.0
D19688D63_trimmed_1	32.007053964771785	49.0	137.6262759760003	147	9.090909090909092	29048352.0
D19688D63_trimmed_2	30.221638418925068	49.0	137.58506565191718	147	9.090909090909092	29048352.0
D19688D96_trimmed_1	22.188189690784228	47.0	107.6416718583922	117	9.090909090909092	45993058.0
D19688D96_trimmed_2	21.73890099235713	47.0	107.60496186185316	117	9.090909090909092	45993058.0
D19688PRE_trimmed_1	29.692990802532535	43.0	138.24616745318536	150	9.090909090909092	29050591.0
D19688PRE_trimmed_2	28.701295805980138	43.0	138.2090486902659	150	9.090909090909092	29050591.0
D19754D-1_trimmed_1	51.066642903778714	44.0	133.44349169659793	147	18.181818181818183	30737642.0
D19754D-1_trimmed_2	49.381315831804805	44.0	133.37905305162965	147	9.090909090909092	30737642.0
D19754D-9_trimmed_1	47.899044728556476	43.0	131.70024390361382	147	9.090909090909092	26366563.0
D19754D-9_trimmed_2	46.05162291982268	43.0	131.6621012378443	147	9.090909090909092	26366563.0
D19754D110_trimmed_1	63.74646205847876	35.0	135.25192990640997	150	27.27272727272727	15389995.0
D19754D110_trimmed_2	61.92934724852725	35.0	135.15127925642602	147	27.27272727272727	15389995.0
D19754D12_trimmed_1	64.24814211046909	44.0	130.8043098998711	147	18.181818181818183	21431774.0
D19754D12_trimmed_2	62.04139882369094	44.0	130.75614197872747	147	18.181818181818183	21431774.0
D19754D171_trimmed_1	66.04463528377586	40.0	135.41709416384265	150	18.181818181818183	21759403.0
D19754D171_trimmed_2	62.99724879074737	40.0	135.29665345138375	147	18.181818181818183	21759403.0
D19754D19_trimmed_1	56.30860495072788	43.0	139.48009940777166	150	18.181818181818183	71095045.0
D19754D19_trimmed_2	54.970546337054856	43.0	139.4346485328197	150	18.181818181818183	71095045.0
D19754D26_trimmed_1	53.53795007760881	42.0	136.60863424294365	147	18.181818181818183	25879837.0
