SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Flavobacteriales	Fusobacteriales	Hyphomicrobiales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Mycoplasmoidales	OFGB1011	OFGB1126	OFGB11739	OFGB12107	OFGB1217	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1306	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1474	OFGB14936	OFGB1539	OFGB1765	OFGB1785	OFGB2106	OFGB2404	OFGB2412	OFGB27697	OFGB2834	OFGB28369	OFGB2838	OFGB2839	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2898	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2928	OFGB2930	OFGB2937	OFGB2952	OFGB2957	OFGB2959	OFGB2960	OFGB2982	OFGB2992	OFGB2997	OFGB3002	OFGB3004	OFGB3009	OFGB3011	OFGB3012	OFGB3023	OFGB30287	OFGB3034	OFGB3038	OFGB3041	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB32310	OFGB3625	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB4355	OFGB4405	OFGB45503	OFGB45631	OFGB4605	OFGB4616	OFGB48199	OFGB49339	OFGB49665	OFGB49681	OFGB67123	OFGB72728	OFGB72899	OFGB72924	OFGB72939	OFGB73144	OFGB73178	OFGB73497	OFGB74971	OFGB7709	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78291	OFGB78699	OFGB79170	OFGB79291	OFGB79315	OFGB79330	OFGB82250	OFGB82363	OFGB84092	OFGB84486	OFGB84669	OFGB88346	OFGB88349	OFGB88381	OFGB88510	OFGB89158	OFGB92029	OFGB92040	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB9429	OFGB94449	OFGB94585	OFGB94588	OFGB94683	OFGB94730	OFGB94733	OFGB94741	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB95121	OFGB95145	OFGB9644	OFGB9660	OFGB9718	OFGB9989	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Rhodobacterales	Rhodocyclales	Selenomonadales	Sphingomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales
D19836D8	0	0.991674134932511	0	0.0023734712865285	0.45406712544176	0.812019923130569	0.119961634132778	0.0031526184071536	0	0	0	0	0	3.56379190729581	0	0	0	0	0.0005044189451445	0.0562787423082745	0.0494735902894042	0	0.0416550966396631	29.593439830847	0	1.33137777578448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0037831420885843	0.0333456952665224	0	0	0	0.0002116758073374	0	0	0	0.0247480544961562	0	54.96259	7.95554697938122	0
D19836D92	0.0003848250451474	0.0921695250989994	0	0.143390523965366	0.0276445746718198	0.0844808777683995	0	0	0	0	0	0	0	0.0132254158373138	0	2.85361122049861	0	0.0030236253547302	2.27965644601964	0	0	0	60.2400177923304	8.2876078794411	0	0.0679098401100074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.84900439442052	0	0	0	0	0	0	0	0	0	0	21.46428	0.574410281675257	0.0191862772509249
D19836PRE	0	0.0485571526299385	0	0.0150688465951965	2.94550949354008	0.6670125585435	0	0	0	0	0	0	0	0	0	0	0.0367587180397314	9.91433864956703	4.30953863575187	0	0	0	67.4652223164747	1.85000167270798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149619121427174	0	0	0	0	0	0	0	0	0	0	10.88796	1.7104165674051	0
D19840D106	2.43233453979291	0.0070353937513658	0	0.0174636212090208	25.665297241297	0.0342297309200481	0	0	0	0	0	0	0	0.0029794935593299	0	0	0.0027900459919737	5.38560683355017	4.07531856768991	0	0	0	34.374563585292	2.29673313783115	0	0.0218381377643376	0	0	0	0	0	0	0	0	0	0	0.0699750423789463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675208352563768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186089178662199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.864130633483249	0	0	0	0	0	0	1.73918894710173	0	0	0	0	0	0	0	0	0	0.0067081661350232	13.88747	0.0158447056334311	9.01436303996918
D19840D12	12.4379535774343	0.0005990954407357	0	0	14.7190332416642	0.0129043256044184	0	0	0	0	0	0	0	0.0051160848748541	0	0.0013883799102764	0	0.81126081181912	0.0640937027072812	0	0	0	0.343253159187244	65.7673471418622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005230198292137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.606674473533593	0.0136365533653176	0	0	0	0	0	0	0	0	0	4.90549	0.0058292937328729	0.304901541528718
D19840D15	9.98542083004522	0.0299758189935938	0	0	19.0521647667272	0.00799301074951	0	0	0	0	0	0	0	0.0011198329781039	0	0	0.0050635925966439	11.555069617151	0.0120179176853038	0	0	0	0.140587727142397	2.61395795704153	0	0.0110116909513554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072456439576015	0.0175765089171966	0	0	0	0	0	0	0	0	0	18.85268	1.02341373574284	36.6194878076107
D19840D196	1.80121696084288	0.0086957113164456	0	0	32.3330007049938	0.0295201283128087	0	0	0	0	0	0	0	0	0	1.06468115430731	0.100834019140284	1.04228969766747	23.2888631057373	0	0	0	28.6065532586899	0.239041480876042	0	0	0	0	0	0	0	0	0	0.0460148057161915	0.0662051604290637	0	0.113134827440006	0	0	0	0	0	0	0	0	0	0	0	0.153325318180703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007065265444612	0	0	0.0769570451505439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003532632722306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0516217279087747	0	0	0	0	0.0011322540776621	0	0	0	0	0	0	0	0	0	0	0	0	0.0287049053768919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.115489915921544	0	0	0	1.37068867035261	9.41967	0	0.0317484043376479
D19840D19	5.24970666098537	0.0275865297951728	0	0	35.5457189587088	0.975958369652198	0	0	0	0	0	0	0.0423711714609153	0	0	0	0.001077386624754	18.6437228579129	0.497308990849704	0	0	0	0.0080034434981728	18.347948541576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481655196948866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0117969308576009	0	0	0.0032683745507244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338607224922699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.759122994334053	0	0	0	0	0	0	0	0	0	0	9.46331	0.268848704387154	10.0722340520903
D19840D368	1.14309552027635	0.0247085788227854	0	0	6.2422745165416	0.0258568111719924	0	0	0	0	0	0	0	0.0063972945170104	0.0048173958711091	1.22893668003699	0.0556935855995069	1.23950387098007	23.3474831893525	0	0	0	49.2412190963642	0.837700248691018	0	0.0204782491151806	0	0	0	0	0	0	0	0.0532158210564812	0.0414485978085928	0	0.0950356518802313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044806961596875	0	0	0.0074332936290769	0	0	0.0068203274877709	0	0.0002589997780166	0.275964263476707	0	0	0	0	0	0	0	0	0	0	0	0	0.0097297583274909	0	0	0	0.0020806315500668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97254230937457	0	0	0	0	0.0578605504089126	0	0	0	0	0.0257618445867196	0	0	0	0	0	0	0	0	0	0	0	0	0.0190019503804859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051540955825307	0	0	0	0.003669163521902	0	0	0.294258281130614	0.0022878313724801	0	0	0	0	0.0007510993562481	0	0	0.0026245310839017	0.0248121787339919	13.66674	0.0098851581943009	0
D19840D63	3.8417594920317	0.0124729052736854	0	0.0171044526165715	45.6340602969048	0.0351247479280639	0	0	0	0	0	0	0	0	0	0.0002965585869267	7.57683639357217	4.93801447554071	6.44952125923827	0	0	0	12.4640695722574	6.03571736273883	0	0.0672926322982403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126037399443885	0	0	0	0	0	0	0	0	0	0	12.77689	0.0088793129850432	0.0159182182688643
