SampleID	Acidaminococcales	Actinomycetales	Aeromonadales	Bacillales	Bacteroidales	Bifidobacteriales	Burkholderiales	Campylobacterales	Candidatus_Gastranaerophilales	Candidatus_Nanogingivales	Candidatus_Nanosynbacterales	Candidatus_Nanosyncoccales	Christensenellales	Coriobacteriales	Desulfovibrionales	Eggerthellales	Enterobacterales	Erysipelotrichales	Eubacteriales	Flavobacteriales	Fusobacteriales	Hyphomicrobiales	Lachnospirales	Lactobacillales	Lysobacterales	Micrococcales	Monoglobales	Mycobacteriales	Mycoplasmoidales	OFGB1011	OFGB1126	OFGB11739	OFGB12107	OFGB1217	OFGB1260	OFGB1262	OFGB1292	OFGB1296	OFGB1306	OFGB1347	OFGB1354	OFGB1359	OFGB1374	OFGB1380	OFGB14224	OFGB1474	OFGB14936	OFGB1539	OFGB1765	OFGB1785	OFGB2106	OFGB2404	OFGB2412	OFGB27697	OFGB2834	OFGB28369	OFGB2838	OFGB2839	OFGB2875	OFGB2880	OFGB2881	OFGB2889	OFGB2890	OFGB2893	OFGB28941	OFGB2898	OFGB2906	OFGB2915	OFGB2917	OFGB2918	OFGB2919	OFGB2920	OFGB2928	OFGB2930	OFGB2937	OFGB2952	OFGB2957	OFGB2959	OFGB2960	OFGB2982	OFGB2992	OFGB2997	OFGB3002	OFGB3004	OFGB3009	OFGB3011	OFGB3012	OFGB3023	OFGB30287	OFGB3034	OFGB3038	OFGB3041	OFGB3043	OFGB3047	OFGB3048	OFGB3054	OFGB3057	OFGB3062	OFGB3070	OFGB32310	OFGB3625	OFGB36777	OFGB38642	OFGB39998	OFGB40326	OFGB41334	OFGB41726	OFGB4355	OFGB4405	OFGB45503	OFGB45631	OFGB4605	OFGB4616	OFGB48199	OFGB49339	OFGB49665	OFGB49681	OFGB67123	OFGB72728	OFGB72899	OFGB72924	OFGB72939	OFGB73144	OFGB73178	OFGB73497	OFGB74971	OFGB7709	OFGB77202	OFGB77220	OFGB77385	OFGB77988	OFGB78183	OFGB78291	OFGB78699	OFGB79170	OFGB79291	OFGB79315	OFGB79330	OFGB82250	OFGB82363	OFGB84092	OFGB84486	OFGB84669	OFGB88346	OFGB88349	OFGB88381	OFGB88510	OFGB89158	OFGB92029	OFGB92040	OFGB9272	OFGB9345	OFGB93743	OFGB93792	OFGB93799	OFGB93803	OFGB93863	OFGB9429	OFGB94449	OFGB94585	OFGB94588	OFGB94683	OFGB94730	OFGB94733	OFGB94741	OFGB94768	OFGB94810	OFGB94833	OFGB9491	OFGB95106	OFGB95121	OFGB95145	OFGB9644	OFGB9660	OFGB9718	OFGB9989	Pasteurellales	Peptostreptococcales	Propionibacteriales	Pseudomonadales	Puniceicoccales	Rhodobacterales	Rhodocyclales	Selenomonadales	Sphingomonadales	Synergistales	Tissierellales	Unclassified	UNCLASSIFIED	Veillonellales	Verrucomicrobiales
D20784D171	0	35899	0	11120	5446385	22410	0	0	0	0	0	0	14366	5412	0	0	548249	8388479	7313501	0	0	0	23969414	4062887	0	7951	0	0	0	0	0	0	0	15164	0	0	0	0	0	0	0	0	0	25629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8317	0	0	0	0	0	0	0	0	0	0	0	16523	0	0	0	1221479	41984	0	0	0	0	0	0	0	192617	0	0	0	0	0	9323	0	0	0	5293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15789	0	0	0	0	12636	0	0	261294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13651	0	0	10707	0	0	0	0	0	0	0	0	0	17242	0	65285	0	0	0	0	0	0	0	0	469342	0	0	0	0	0	52279	0	0	0	588357	8838597	246850	9178162
D20784D24	8742	0	0	13371	9007475	9620	0	0	0	0	0	0	0	7048	0	0	5666072	9347957	377176	0	0	0	414500	16354435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4256862	8526	9765
D20784D61	0	0	0	0	8890961	0	0	0	0	0	0	0	0	3947	0	0	4080489	11228296	4774348	0	0	0	625937	14919300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4639439	1313807	11649
D20784D7	0	0	0	30418	10441534	15036	0	0	0	0	0	0	0	0	0	12524	24332	28634516	1216048	0	0	0	178604	13078978	0	20932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5167635	8867	18449
D20784D89	0	14020	0	0	240120	0	0	0	0	0	0	0	0	6317	0	0	0	2865640	4619796	0	0	0	27079282	418292	0	14773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10630	0	0	0	228756	16110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28140	0	0	0	0	0	0	0	0	748744	0	0	0	0	0	0	0	0	0	83985	4183738	0	8488744
D20784PRE	0	0	0	0	4735653	8393	0	0	0	0	0	0	0	3272539	0	11533	39366	1079168	3002954	0	0	0	30286268	236008	0	6597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9110	0	0	0	10165	0	0	0	9348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566823	0	0	0	0	0	0	0	0	119112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234902	7814408	16004	16045
D20923D15	0	159424	0	12352	18040580	9302	0	0	0	0	0	0	0	10808	0	12042	7340083	473020	421788	0	0	0	7491964	13353405	0	105455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	9221	0	0	0	0	0	0	0	0	12635	6672931	971078	21858
D20923D22	0	245450	0	34439	9855947	1253748	0	0	0	0	0	0	0	23010	0	11306	3446791	1425788	441773	0	0	0	19595954	5223548	0	25283	0	8272	0	0	0	0	0	0	0	0	7067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65899	11284	0	0	0	0	0	0	0	0	22193	1816801	297155	15066
D20923D8	57218	298812	0	15087	15934633	29928	0	0	0	0	0	0	0	23451	0	38781	22167277	52208	134532	0	0	0	5312147	3758333	0	158963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7431	27733	0	0	0	0	0	0	0	0	0	6519475	43001	0
D20923D98	566055	51164	0	5561	19501407	59040	0	7927	0	0	0	0	0	6103	0	289619	203694	1157291	1046381	0	10169	0	14658582	976503	0	7069	0	9335	0	0	0	0	0	0	0	0	25967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6925	197928	0	0	0	0	0	16126	0	0	0	10661	5255056	1183729	10274
D20923PRE	39874	175266	0	19500	30527899	3135567	0	0	0	0	0	0	0	13420	0	2173085	103661	2867716	4417503	0	0	0	13183728	1887346	0	23680	0	0	0	0	0	0	0	0	0	0	11736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39126	0	0	0	69915	18942	0	0	0	0	0	0	0	15780	3162	923262	229855	0
D21044D10	23332	84389	0	8131	267685	34506	0	0	165588	0	0	0	8044	12412	635656	700168	0	9799918	144097	0	0	0	11049371	3553523	0	9393	0	0	0	0	0	0	0	0	0	0	13043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91896	0	0	0	0	0	0	0	0	0	0	1449191	0	14158
D21044D102	373623	137655	0	0	5421708	12585	43387	0	0	0	0	0	14985	1306388	0	504870	6120605	891812	2451809	0	0	0	17145321	3787348	0	8152	18436	0	0	0	0	0	0	0	0	0	16429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5216963	0	6236	0	676559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169235	13542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11723	0	0	0	0	0	0	0	0	0	0	0	12306	0	0	0	0	0	0	0	0	159143	0	0	0	0	0	0	0	0	0	306717	4600283	13992	11146
D21044D20	16949	0	0	10825	5377145	7394	0	0	0	0	0	0	0	11936	0	0	17765	81391	4422867	0	0	0	435351	45574250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54383	0	0	0	0	0	0	0	0	17528	269491	11270
D21044D27	88453	0	0	20445	7931264	16592	0	0	0	0	0	0	0	20407	0	1965339	49422	1335381	15979879	0	0	0	1002743	28472514	0	0	0	0	0	0	0	0	0	0	0	0	28640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4543	0	0	0	0	0	0	39297	0	0	0	0	0	0	0	0	1066890	0	0	0	0	0	0	0	0	0	0	3739239	14746	10190
D21044D60	452992	27221	0	24852	16690055	12037	0	0	0	0	0	0	0	0	0	224978	88154	152364	2245626	0	0	0	12139057	7697298	0	8395	0	0	0	0	0	0	0	0	0	0	11956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9842	0	0	0	0	0	0	0	0	0	0	0	19655	0	0	0	0	0	0	0	0	49586	0	0	0	0	0	9626	0	0	0	16983	2769796	25546	10377
D21044PRE	130354	54444	0	0	3497625	18195	0	0	0	0	0	0	0	6256	0	979579	17812	4965127	6196387	0	0	0	13826607	2097616	0	0	0	0	0	0	0	0	0	0	0	0	16727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23206	0	0	1796553	8919	0	5731	60959	0	0	0	0	0	0	0	0	0	0	0	0	0	21415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9412	0	0	0	0	0	0	0	0	0	0	0	85526	0	0	0	0	0	0	0	0	10543	0	0	0	0	0	0	0	0	0	145920	4314320	0	0
D21276D-2	6973	16991	0	0	349269	15814	0	0	0	0	0	0	0	7096	0	0	15746704	79742	65390	0	0	0	9822977	1503099	0	7724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10926	0	0	0	0	0	0	0	0	0	12486385	5758	13630
D21276D13	0	22434	0	0	39800952	9044	0	0	0	0	0	0	0	32056	438801	12035	1706483	54318	835351	0	0	0	2869626	7091760	0	12704	0	8468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9395	0	0	0	0	0	0	0	0	0	13342	5425316	11714	0
D21276D183	0	22090	0	0	18943320	10751	0	0	0	0	0	0	9204	0	75754	211978	1413820	1038238	90349	0	9633	0	14506459	427356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19327	0	0	0	0	0	0	0	0	0	0	0	0	37843	0	0	0	0	0	0	0	29988	0	29476	5599561	217102	11252
D21276D30	0	126064	0	14367	13053156	8014	0	0	0	0	0	0	0	7616	739710	0	6700473	5441441	2243244	0	0	0	23186501	959424	0	10183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5760	5262	0	0	0	0	0	0	0	173705	0	95232	13262748	2552202	10466
D21276D5	0	217455	0	13594	17646256	13921	0	0	0	0	0	0	12485	418511	461744	678174	594840	506438	3498055	0	0	9463	6529712	2410590	0	369215	0	0	0	0	0	0	0	0	0	0	10767	0	0	0	86705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9579	0	0	11836	0	0	0	0	0	8741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86889	0	4536101	0	0	0	0	0	683476	10088	24986	11235793	2765047	17731
D21276D57	0	25865	0	0	17742751	7478	0	0	0	0	0	0	16690	5756	798880	66555	1685976	385107	444351	0	0	0	6188349	303687	0	0	0	0	0	0	0	0	0	0	0	0	7564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16633	0	0	0	0	0	10523	0	749576	0	71433	7395240	189263	11548
D21276D89	8582	505604	0	10709	154337	197182	16457	0	0	0	0	0	9597	71959	11498	36234	41658	77516	85667	0	0	0	3894711	7026086	0	230302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6047	0	0	0	0	0	0	0	0	9240	0	9094	0	0	0	0	0	0	0	0	0	0	0	0	9013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89595	7760	0	0	0	0	0	0	0	12177	10556	32446025	2482551	16514
D21276PRE	0	29092	0	17669	25459026	7910	0	0	0	0	0	0	9677	722645	431953	330713	563341	1390519	3957986	0	0	0	16589287	181453	0	14140	0	0	0	0	0	0	0	0	0	0	19898	0	0	0	200134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23810	0	0	10399	0	0	0	0	0	9480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14682	0	0	0	0	0	0	0	0	0	0	0	24649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6912	34477	0	0	0	0	0	0	0	0	0	998392	8883046	18309	13870
D21281D2	289320	45502	0	0	27692938	23853	0	0	0	0	0	0	0	8694	0	0	0	1476957	2615146	0	0	0	1977199	596320	0	7707	0	0	0	0	0	0	0	0	0	0	12790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21594	12673646	24993	0
D21281D49	106067	741554	0	16177	3817531	15785	0	27866	0	0	0	0	0	39563	0	441906	63414	1634185	5396784	0	0	0	12507716	14631175	0	26976	0	0	0	0	0	0	0	0	0	0	13896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6108	0	0	1384015	0	0	5599	0	0	0	0	0	523329	0	0	0	0	0	0	0	0	13831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14592	0	0	0	0	0	0	0	60004	0	0	4548	0	0	0	0	0	0	0	0	0	0	0	16957	0	0	0	0	0	0	0	0	216161	17283	0	0	0	0	0	0	0	0	46322	7885692	44611	0
D21281PRE	43380	330021	0	117559	2303735	6133	0	0	0	0	0	0	38557	21316	0	3290290	17869	6945178	9293672	0	0	0	19080383	1690304	0	8987	65832	10787	0	11029	0	0	0	0	0	0	35469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21707	0	1964967	7553	0	0	40883	0	0	0	0	67397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15545	0	0	9250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26809	0	0	16230	0	0	0	0	12668	0	0	0	0	0	0	10771	0	0	0	0	0	0	0	0	776844	16035	0	0	0	0	0	0	0	11121	76725	8583195	8070	13563
D21309D0	0	284061	0	59170	523551	18137	0	0	0	0	0	0	0	9193	0	18485	75535	53508	4447937	0	0	0	40484729	1160497	0	8733	9490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39851	0	22461	0	0	0	0	0	0	6836	0	9488279	9148	28210
D21309D10	19230	196501	0	48098	470431	7686	0	0	0	0	0	0	0	7285	0	20256	0	243266	1468170	0	16274	0	27680019	1825965	0	0	0	13423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19033	0	0	0	0	0	0	0	12343	6842	0	16099236	39140	17683
