	ARO Accession	D13004D15	D13004D384	D13004D46	D13004D7	D13004PRE	D17010D15	D17010D22	D17010D2	D17010D31	D17010D398	D17010D64	D17010D8	D17010PRE	D18423D109	D18423D13	D18423D180	D18423D19	D18423D28	D18423D354	D18423D54	D18423D5	D18423D92	D18423PRE	D18594D5	D18594PRE	D19688D14	D19688D180	D19688D20	D19688D29	D19688D364	D19688D5	D19688D63	D19688D96	D19688PRE	D19754D110	D19754D12	D19754D171	D19754D19	D19754D-1	D19754D26	D19754D384	D19754D55	D19754D8	D19754D-9	D19836D0	D19836D13	D19836D189	D19836D21	D19836D29	D19836D365	D19836D56	D19836D8	D19836D92	D19836PRE	D19840D106	D19840D12	D19840D15	D19840D196	D19840D19	D19840D368	D19840D63	D19840D6	D19840D767	D19840PRE	D20117D108	D20117D12	D20117D196	D20117D20	D20117D267	D20117D29	D20117D357	D20117D44	D20117D4	D20117D537	D20117D743	D20117D76	D20117PRE	D20215D0	D20215D16	D20215D177	D20215D22	D20215D28	D20215D37	D20215D70	D20215D91	D20215PRE	D20231D14	D20231D188	D20231D1	D20231D21	D20231D29	D20231D69	D20231D90	D20231PRE	D20236D0	D20236D14	D20236D169	D20236D27	D20236D34	D20236D43	D20236D56	D20236D68	D20236D8	D20236D99	D20236PRE	D20248D14	D20248D194	D20248D1	D20248D21	D20248D28	D20248D54	D20248D8	D20248PRE	D20622D11	D20622D14	D20622D167	D20622D-1	D20622D20	D20622D25	D20622D276	D20622D28	D20622D32	D20622D64	D20622D7	D20622D90	D20622PRE	D20653D103	D20653D12	D20653D22	D20653D29	D20653D7	D20653PRE	D20726D0	D20726D174	D20726D28	D20726D366	D20726D62	D20726D97	D20726PRE	D20784D113	D20784D12	D20784D171	D20784D24	D20784D61	D20784D7	D20784D89	D20784PRE	D20923D22	D20923D8	D20923PRE	D21044D102	D21044D10	D21044D20	D21044D27	D21044D60	D21044PRE	D21276D13	D21276D183	D21276D30	D21276D57	D21276D5	D21276D89	D21276PRE	D21281D2	D21281D49	D21281PRE	D21309D0	D21309D10	D21309D15	D21309D181	D21309D22	D21309D365	D21309D58	D21309PRE	D21376D20	D21376D358	D21376D6	D21376D95	D21376PRE	D21590D19	D21590D6	D21590D97	D21590PRE	D21593D-3	D21593D7	D21593PRE	D21630D15	D21630D28	D21630D35	D21630D57	D21630D8	D21630D96	D21685D0	D21685D15	D21685D22	D21685D30	D21685D58	D21685D7	D21685NPE	D21685PRE	D21752D14	D21752PRE	D21754D12	D21754D20	D21754D26	D21754D54	D21754D8	D21754PRE	D20923D15	D21276D-2	D21376D50	D21630PRE	D21309D29	D20923D98
63	ARO_3000476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3005462951684913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	ARO_3000481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5393135713478059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6330451882558593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4751381716128047	0.0	0.0	0.20740570483702148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	ARO_3000491	0.31325993198273555	19.01448755023471	0.6537807482406943	0.0	0.4980732167015155	0.2932609479271087	5.592609793261513	0.3160225978579272	4.681737021935024	8.836845460148282	5.90002280988806	0.30535292600909875	2.1204776233967473	0.34180761350770744	7.953754250227094	1.1968044279954269	1.1823899031317777	31.40404894077587	1.7680872959216503	5.682367177948224	9.410181355174185	5.016793715848961	4.126926005457904	0.0	4.232732154395353	0.0	3.507200104473312	2.847107157877919	0.0	1.366305513411719	0.0	1.8689183497569166	1.6206960758509112	1.5702239382214163	0.0	0.0	0.3248912461604813	0.0	0.0	0.0983620701704526	0.59475384304808	0.1774953557685966	0.10791434381554196	0.17058066248400972	0.0	0.12954864090627832	0.12486459691538855	0.0	4.947452222656667	0.37765268733936586	0.10458425501379581	0.0	0.0	0.9952092733572688	2.7629722661400824	0.0	9.22457000790131	1.2943235916562312	2.052072899940283	0.0	43.97046296438955	0.0	1.0943583349527992	1.1720342107071688	4.396519818831841	1.4858326952028602	2.3188914378281895	0.3395597082612522	5.485790173082392	0.0	5.080335748964124	0.10275194475379425	1.0870561901341562	4.037058236389646	3.8022281847695583	4.318859229068775	7.695683064351715	0.0	0.18414000518585028	8.995745819081206	2.2605617835510965	0.0952177707212247	0.7473679118141182	0.12426844718497794	0.4942896629901069	1.500639493888773	0.5539427497818217	6.124204783789668	0.0	0.0	3.6579368042611162	10.746936805548016	8.905770686355634	0.0	0.24946488120298527	0.0	0.0	0.08889977361461067	0.07098243547600404	0.06779661860385051	0.3651919664110044	0.0	1.876652863465521	0.0	1.0285774670622208	10.22698679648366	3.230165179612407	0.0	0.32925223970218287	0.8547804429133803	1.527359604964431	2.9714994834045076	8.879554744881135	1.0028842547318069	0.0	0.0	0.9380023034930786	0.0	304.7111291784288	0.0	76.51831856198206	24.633504001974696	108.37178113386922	0.0	39.87910791981586	4.355625079063696	1.7186765763311345	0.1777710083525909	0.0	0.33492320739342357	0.10493533928453012	0.0	0.3690320204358741	291.43162331255445	0.767784502569981	0.2954013110365829	6.603113135546332	30.678783928518385	1.0575564793973735	2.979758465201624	0.0	6.485977500629201	13.909604139328138	8.611577121618271	0.1483679503492528	5.098695359233418	0.08228075645662491	38.98694701059384	194.53607429043248	3.47003570896157	7.302241041095278	0.4086519543165369	0.09633082922884047	0.21170931613415414	0.6650585506864567	0.18254665092341268	17.647899940607537	20.64404746744231	29.088351086147366	22.900973671824097	6.514297682523639	0.16169485189257274	4.719253486111965	0.0	0.4567424974955996	0.16127520895016698	0.6039511689023481	0.27042001791957576	1.5266033179847645	6.26002870022935	20.002056252458402	3.9044580783003204	1.1268193112137532	3.0744495232069005	0.0	0.0	0.2848592224839421	0.32314812660799164	0.4617332250169983	11.288268599827251	5.095116347699581	6.778329365945957	1.4049897337345179	1.5906706255369196	0.2428659831729826	5.547795228960271	0.0	0.4717999189507186	0.0	0.0	40.16061020815545	1.9286441423941862	0.14524471543332876	0.0	0.0	0.1332431658381053	0.494796925082332	0.0	5.127388107681667	0.31662933462745063	2.0019948362747386	0.20814086022061382	0.15302373355796423	0.10820099387711307	9.23385461674494	0.0	0.3873947950137406	1.264775955909404	64.03790303707626	182.54371109151725	0.11727230589036816	2.3212597130116706	0.0	2.307482409708975
66	ARO_3000495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2801489359598269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27529363810497376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	ARO_3000498	0.3044604956910857	0.0	0.0	12.260084352186798	20.592120384017843	2.660217287938042	2.9526248957072156	13.002495313738798	33.23814291268457	5.647311428433995	6.723785017244012	1.858073300620095	6.245192864277107	91.55604967927685	40.93008522179252	419.1541926048893	601.6818825560448	63.677749591911315	642.9611287700511	287.72965412009756	64.81106781581984	151.212244823053	424.18169522158854	0.5713933397233821	4.244849043121884	0.2878038667761887	0.0	0.6889125903019442	0.0	0.5249940573482971	0.0	0.0	0.787585452590471	0.4728811765208664	2.4358976648718165	0.3497805583984349	0.0	0.0	0.7720071960635436	4.916524663094533	0.0	0.6407496871967476	0.0	0.0	0.0	1.0072770731139842	0.3398000603697428	0.661806259817063	0.8014131409359581	0.6606800384128008	0.48790317619919127	0.7899506469525367	0.5805816023186112	3.1941874848830243	1.1136612876862395	0.0	0.5525702849212883	0.9770611164242522	0.5454852383592339	0.0	0.0	0.36372718284197797	0.0	1.7934953341469249	85.13727168576627	36.33690683084409	78.60461451445123	337.5587797592908	75.99491217415388	0.0	30.26351503854224	13.892422113541086	324.81999637706303	37.154636408102455	92.22492994723662	77.09969710144513	91.76103295728993	2.445052612041577	0.8749523841914433	162.43899216227035	0.3195727792068148	0.581699575224689	0.46695499145047437	87.76517260551044	116.44105097356834	24.07475378008495	6.517262570614632	18.866379993068165	174.8630989711106	143.7537594358551	0.5078836814905081	8.839000969644603	5.364674073033808	6.733535515845891	246.82167465271093	0.0	0.0	0.5924748957429591	0.3153762141213149	0.878562922731546	0.23662251007154964	0.5947414347537623	924.2603124287934	0.0	705.9630066848631	0.37273919574262776	2.5808812708959405	0.0	42.102092802391304	0.0	0.0	1.1934009904099263	0.660922990559073	78.15164342114147	0.8879090082360734	0.0	0.0	0.7566103135300213	0.6633752697178913	0.0	0.0	418.31789362376327	0.5369717338398493	0.35677152931694145	0.7991527476112757	1.9538197199948646	0.0	24.764766500654005	0.0	9.439942311757337	0.0	0.0	0.0	0.0	1.4391337927385157	0.4858674977550711	0.8585461444135999	3.5160922435307493	0.7048113166064037	25.071582501990996	40.754709863907706	21.946518126348746	1.6290539152787484	23.873787503592713	33.16607159773465	0.988740571677654	19.466860960964183	0.6558985886699823	0.3344364872196785	0.7184157434815723	55.939282207831965	0.8288827133963171	47.727897065438306	61.37599198334165	176.06889187047952	44.768711519814694	1.3499394955609334	0.0	0.4799001831038273	0.9614552006274586	1.1877837868798866	0.8220303533553266	1.023476322482542	166.04869258679474	43.86336907925855	11.411036469674062	2.621871909643115	4.845102382617665	38.34848645973137	49.28543057402223	47.03834286135671	29.98916095111991	26.784657810436965	11.84750911278764	66.72046823400224	71.51355840285089	19.07240961524821	7.87271136314481	18.96024480312076	4.708280707447394	2.5817143003569045	2.3559473523575836	16.433781237299613	11.991859585261706	14.657202481530094	7.440238125395164	1.2557475498172643	0.0	0.3253032121556585	1.075919752993248	107.97873149683419	3.564563515340443	0.0	0.5896328267907273	0.0	0.7172328754016594	0.2404490675259647	0.0	1.3848496135661565	0.0	13.095267097416144	2.1385387580612343	67.27341706704351	5.5209861061173005	2.6880075074419536	23.78762666369427	8.225359148061841	98.49849602842697	0.4179223470608346	1.470989791538727	13.677376799348556	2.3346248955506725	26.74985469409075	0.0
68	ARO_3000499	0.0	23.629531442641188	0.2790625942404148	0.0	0.15454364256760852	1.0186259480136555	5.612918637114639	0.0	4.917026347238525	10.525310786198334	6.399122043200038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.222424490753907	0.41925607950881827	0.0	0.0	0.0	6.089904326689542	0.0	0.0	0.0	0.0	0.21361385753123333	0.0	0.0	0.0	0.6541931302128049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20455978455344553	0.0	0.0	0.0	0.0	0.20146546880545077	0.0	1.808916435104152	0.13540707753307832	0.0	0.0	0.0	0.2489522173140969	0.0	0.0	0.0	0.8110113515604415	0.0	0.0	45.79277305683926	0.0	0.0	0.6370537620870571	0.8941587527218848	0.0	0.6290475205289314	0.0	0.17682124085109244	0.0	0.0	0.0	0.2590198162758175	0.0	0.0	0.0	0.0	0.0	0.7702713170295843	6.754024604998954	0.5894710331483217	0.0	0.0	0.22278177578239566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3118317537118533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30006921937829933	0.0	0.0	0.0	0.22812102148615676	0.0	0.373031250120216	0.0	0.3589453418402876	0.0	0.3813876852218733	0.0	8.088338152696826	0.0	0.0	0.0	0.0	0.0	364.17052518561707	0.0	77.40280604694922	27.0729922559211	115.06513583265024	0.0	43.05879462040792	2.598992951567501	0.6883421895944231	0.0	0.0	0.0	0.0	0.0	0.5817347715393455	298.7862212305273	0.0	0.24442133188997453	2.019140388338513	9.844277506406408	0.3250166175024349	0.0	0.0	3.402182095609261	0.0	4.024623721930357	0.22798805693934032	0.0	0.0	43.21411640520161	226.07018459886018	0.0	2.5752913278372205	0.0	0.2302622930098708	0.0	0.6450045469920974	0.0	18.92250224183755	26.563926911873786	32.341578068877986	30.326190048392316	4.900267512323026	0.0	5.637368863184641	0.0	0.33195540708614507	0.0	0.8932531666485765	0.0	0.0	0.4558520012413832	0.0	0.0	0.25972726388746314	3.1547272820961996	0.0	0.0	0.0	0.2896612741097542	0.0	0.0	0.0	4.224971791936599	0.0	1.3583961829128302	0.0	4.96268288730327	0.0	0.0	0.0	0.0	43.95628729314936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6192392827947126	0.2990890385799048	0.23987810463619222	0.0	0.0	0.2099233675166727	0.0	0.0	0.0	72.67496383326956	226.454381599216	0.0	0.0	0.0	0.7483531880994349
69	ARO_3000501	0.3611377934702087	2.3009420589279097	4.32539822553445	4.241990284999051	2.6244956623024858	1.6249758071188911	0.8816916557168388	2.0566603934111662	0.6904455939670209	4.078580088495511	1.5436376608806115	1.3389684138962663	6.518842931657641	1.1714684461157705	0.14945009570051543	1.4954395483774325	0.0744921786121563	2.205919379498577	0.9032271990852861	1.5133662900564626	0.1192724579464959	1.6694207476083236	0.4616223041066805	0.29515438421222856	2.7190501465989483	0.0	1.9713368358126986	0.0	1.614837752915398	2.1340446819539016	1.354946386956644	2.8919373655409144	2.811951179902948	1.1843283745586306	0.4101021176112654	2.2752277938814793	0.25043012416075244	5.474116433363892	0.8581972559218394	5.969723440164425	3.2380587991503296	0.384729523141218	3.013303582463657	3.240676381415294	1.1657235185863717	3.399365248723196	0.9361301749137196	0.9392444659765962	3.398924529533203	3.022325556442316	1.9508785426657689	1.6019764409609267	1.0420788519065076	4.265634628093153	1.360839542590555	3.0305510153184856	2.0170478336855937	2.1085365348250975	0.0	0.0	0.860624755944177	3.4341022057596597	1.3397706002218541	1.902944771702869	1.7641418173745718	1.3828068375312108	2.4145980491916914	0.0	2.2301065871056096	0.0	2.5999007773530143	0.224175352096842	0.4298437191851485	2.585936034585629	2.688619339247122	1.174122224666635	0.7088282785966936	2.601294360859619	1.7073984831663633	0.8028877179885031	2.7757217791553224	0.3277942810751804	0.2858744229688201	1.5897385702649198	0.9348455891240236	2.1876046413921117	2.472023105217244	1.1128324703791297	3.898105644975605	0.43873734068332904	0.41339738727121556	0.9309428160448214	1.6973514477192742	2.264381991740747	1.491769959427585	0.0	2.7023351997227576	0.0	0.07240365362888312	0.06050979373241345	0.35310263648252316	0.7142089747595283	1.188141153581566	1.178588104341489	0.6908850111174683	0.6655675521572287	1.2204046573764689	1.6797452428636581	1.2787054866154492	0.48826117268806263	0.9152900833778986	3.7151609233008998	3.1864103250771474	1.2157241428300076	0.11648284250044545	0.0	0.40184889741392216	0.2084419126870325	0.0	0.0	2.8483360124006545	0.0	1.2442402482331991	0.0	2.4719956828857272	0.8741078501253564	1.4686775375574412	4.548369840532842	1.6107276582341714	0.2241940816472745	0.26926335877889856	0.0	1.2947578213958506	0.06246098503005498	0.9055254761608736	2.717637353971849	0.0	0.10250410176447994	3.0204467772711228	2.716481194102308	0.9599436021478321	1.7152178964117348	0.0	0.8057047421593646	0.331053165224687	1.329534828418533	0.7868267891104593	0.9913205023513855	0.45107947959154615	0.6139170361680446	3.2480114528560917	0.9673267951480237	0.2579313862584774	0.39590500292671205	1.0606550969336945	1.8736538022981748	0.4284151213847087	0.36357006986848023	2.116931018982078	0.0	3.574184544053962	3.152744809783405	1.1835442254063904	0.3679441023601226	1.4433067166567508	2.197502993285904	0.4851342923375525	0.8709770916237292	0.0	3.8364697045883025	0.0	3.05052783980067	1.1014897529344119	1.5043890785932303	1.4032286474740165	3.102751519932631	1.2429626836043377	4.066664962518697	5.5505504820951925	1.3664471126320419	1.0219078456359794	2.894684334097134	1.1013220210494552	2.8585938077989246	2.8798458198772514	3.3857378903441915	0.0	0.9053446940002741	0.9584277355557728	0.12350411610025677	2.206157052827319	2.3703866493330406	0.9672669765275573	1.2363530622629986	4.13376028507424	3.375558162950114	3.3121187117506055	0.9874680193542812	3.7092059727072897	6.0886982017009785	0.9926772905575517	1.7780818406710241	0.5349251838176299	1.4968579453902597	1.8115141155609005	1.0385670676617311	1.050570407458058	1.6841519902177549	0.4605410833991106	0.0	3.003965912173346	3.133422076890948	1.0948093539008537	0.6105974314193368
70	ARO_3000502	0.5105228891515741	21.958567810621144	0.3850794174822806	0.0	0.23054626485448074	0.42891184533783655	6.274634626851848	0.0	5.753262775863749	10.147313793921446	6.421494590011765	0.17309104740881237	2.5562449323887475	0.11655144247259913	0.0	0.7651743092901195	4.868825587818404	6.501227114744442	0.8516084843705004	1.0037254362465682	3.328239359126318	0.27330709440001644	0.32419489110873756	0.12283576626903626	4.975032952597171	0.0	0.3490515780489204	0.4857665781665303	0.0	0.2708664991536141	0.12513818924205494	0.3438130215160396	0.7146127674778906	0.7541177550208916	0.0	0.0	0.19253765813304938	0.0	0.1257824081458222	0.0	0.0	0.19072482327929946	0.0	0.07331789965151225	0.0	0.12992414421325305	0.3506342651931259	0.0	3.9280858589063916	0.09468683320247868	0.0	0.0	0.0	0.6731331209212562	0.0	1.3481907186182793	1.6678012686624275	1.8273874938340544	0.6860069791104714	0.0	48.39165779884098	1.9587235936885212	0.6895987394241494	0.8127983163368555	2.112000094190758	0.9679538350812439	1.1322062619022304	0.0	1.1870086777134206	0.0	0.4785967617844872	0.24044947844800935	1.3524087798594373	0.46822392874778457	0.782913469957801	0.4356270636683564	0.42213977067074004	0.0	0.22571235418272015	9.252779048026639	0.34350214190104494	0.1637035958735093	0.46845887226029875	0.29080017302610295	0.6963719241049029	1.1337585107645072	0.0	0.46585694985256476	0.0	1.218797260389408	1.7389830190481324	0.0	0.24422301406650074	0.31805268797034886	0.22516917103365106	0.0	0.0	0.0	0.06101844142781962	0.09065750738911026	0.31538236970406064	0.0	2.364204785372498	0.0	0.9145779503930507	0.24573176608217684	1.3812711313975203	0.0	0.4819231372186122	0.1371612907816949	0.6564800289660784	0.0	7.08226508946913	1.3210391428974284	0.0	0.12528863102133198	0.8654634586896138	0.0	361.94331563868775	0.0	77.77814127380981	25.313577046717306	115.96319944522695	0.0	44.508480059867175	2.119505955633225	1.5158412957325726	0.0	0.0	0.31490062434272975	0.0	0.0	0.5360093274336953	303.9856550251422	1.14126476939983	0.28486302569302585	2.0007028460977407	11.273334261556352	0.7171824009075467	0.0	0.0	3.6298264207493363	4.69277705159767	7.0521801698163475	0.08502742993100035	0.0	0.09430771588900115	44.58494420925823	227.84127906834172	3.706608763470141	6.615077431792114	0.42765542894070857	0.12881339869827554	0.28309728843446313	1.8697483587510049	0.2746136574760904	21.734601300310892	24.745447107382475	36.51225656049225	31.25147426039513	5.996955574917788	0.18711176841080324	7.118956294824354	2.8690806309256147	0.5942482881634875	0.20487405287698507	0.5653216352005748	0.09433177184642542	0.32975993187595093	4.565944517057929	1.5224132359855116	1.880524331302779	0.9901701122030695	4.5979944305880975	0.0	0.0	0.7512454814321547	0.7670006645654032	0.4341296083040256	0.2062528218028637	0.2755892926318015	4.254362900054419	0.9802171601706731	1.8000808868933469	0.18557709908152267	5.4610526282015375	0.0	0.5559717595635207	0.33567519863018674	0.0	45.82143848674061	0.6024664572154612	0.06723032981930668	0.06084327140217359	0.0	0.19530447541130533	0.0	0.0	2.6414926840757715	0.519622528605998	1.1951176903917522	0.32802654824002325	0.26856774107057196	0.0	5.4355809596491005	0.0	0.0	0.3682573470501996	73.63549481387523	220.10936163155642	0.29403056404396655	0.6254296124869861	0.6343250029190952	3.581731635538068
71	ARO_3000508	0.5419396823301326	16.309525128268675	0.23502144300392752	0.0	0.0	0.6918292362462246	8.620238125267525	0.0	5.3469345849111685	10.623362884806404	10.139519827551492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.647793090505197	0.0	0.0	0.26754859870635506	0.0	0.0	0.0	0.0	0.0	1.1686808845190073	0.0	0.0	0.0	0.0	0.0	0.0	1.795940331880457	0.4306913282052544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3563668085984198	0.31580641950347654	0.0	0.0	0.26207878877247653	0.0	0.0	0.0	1.5178200324961475	0.39721243265976947	0.0	58.1981687007186	0.26485952132402213	0.21932948383221346	1.035380009118333	0.0	0.0	0.23033581937470435	0.28941241527580747	0.0	0.0	3.077159634291623	0.0	0.0	7.359879230808759	4.922557975602054	0.0	0.0	0.0	0.3089088086996567	7.714542258904979	0.8274029774372806	0.0	0.0	0.0	0.5774843906829872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3063185948562606	0.0	0.0	0.0	0.24014922080088139	0.0	0.0	0.0	0.6381830635288895	0.0	0.0	0.0	10.415221963392028	0.7909858339084189	0.0	0.0	0.0	0.0	382.34757570441013	0.0	65.85696780497715	28.388182277311255	114.63654016936084	0.0	45.73753830539252	2.1401840625174517	0.0	0.0	0.0	0.0	0.0	0.0	0.7204800699920451	313.02152299671064	0.0	0.557502837919951	0.0	0.0	0.0	0.0	0.0	3.022421838677042	0.0	0.0	0.2400092453961419	0.0	0.0	59.11792861115824	258.50769934375876	0.0	0.0	0.0	0.0	0.0	0.41152356221313985	0.0	19.39018440570363	32.28898842326507	38.706255781190535	40.76220430587469	6.672259729571769	0.0	8.391265266996259	0.0	0.6523225526885557	0.28407894987440324	0.45592822786955445	0.0	0.0	0.0	0.0	0.0	0.0	4.478987515914053	0.0	0.0	0.5575184136210971	0.0	0.0	0.0	0.2593044707944678	4.828978148892938	0.0	1.947262241934926	0.0	6.105826586282084	0.0	0.0	0.0	0.0	50.562790570042566	0.0	0.0	0.0	0.0	0.23212263967544614	0.0	0.0	0.0	0.3802692141162076	0.0	0.336701630507528	0.0	0.0	0.0	0.0	0.0	0.0	83.34405008378502	272.55718441893066	0.0	0.0	0.0	1.0066484248404215
72	ARO_3000510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19227513588881376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22475127308144838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
